Ch1 Amplitude,Ch2 Amplitude,Cluster
1197.07507,7379.564,1
1197.52844,7010.863,1
1197.78955,6856.44434,1
1197.82458,7502.636,1
1197.87659,7019.321,1
1197.89258,7054.94434,1
1197.92651,7005.756,1
1198.12158,7122.528,1
1198.15454,7045.04443,1
1198.47534,7047.12939,1
1198.68762,7093.239,1
1198.80652,7565.96631,1
1198.91675,7109.40625,1
1199.3075,7427.694,1
1199.36584,7196.88672,1
1199.46814,6936.12,1
1199.47864,7082.40527,1
1199.53784,7003.97656,1
1199.80042,7348.66162,1
1200.06,7680.25244,1
1200.071,6979.609,1
1200.45007,6974.806,1
1200.4762,7302.577,1
1200.53528,7154.73633,1
1201.021,6879.549,1
1201.15894,6853.70654,1
1201.23608,7399.3667,1
1201.44116,6963.51563,1
1201.71912,6971.254,1
1201.98938,7128.00244,1
1202.104,7111.488,1
1202.39587,7558.93652,1
1202.3999,6905.668,1
1202.6781,7069.7207,1
1202.68152,7727.794,1
1202.75256,7215.25146,1
1202.91125,7117.129,1
1203.04871,6974.065,1
1203.20374,7185.361,1
1203.22949,7372.146,1
1203.30017,7130.085,1
1203.41968,7273.63037,1
1203.50647,7165.639,1
1203.97363,6911.17773,1
1204.11255,7304.88525,1
1204.45544,7144.809,1
1204.5188,7020.61768,1
1204.85144,6962.888,1
1205.00916,7166.06445,1
1205.11377,7071.951,1
1205.141,6815.311,1
1205.35364,6925.27441,1
1205.65112,7024.268,1
1205.725,7158.925,1
1205.765,7038.12354,1
1206.10059,7112.44873,1
1206.37683,7229.80762,1
1206.67383,7091.09375,1
1206.754,7129.076,1
1206.848,7084.90869,1
1206.89844,7531.916,1
1207.04541,6974.80273,1
1207.34839,7168.97559,1
1207.60132,6964.742,1
1207.66846,7633.023,1
1207.8927,7300.916,1
1207.90149,7104.30664,1
1208.38037,7016.98145,1
1208.43225,7040.95264,1
1208.61023,6945.4707,1
1209.1217,7132.932,1
1209.13013,6931.71729,1
1209.1532,6961.34863,1
1209.3219,7049.427,1
1209.52893,7112.952,1
1209.54785,7321.78174,1
1209.55066,7265.41943,1
1209.85925,7036.83154,1
1209.98242,7289.872,1
1210.00024,6991.357,1
1210.00183,7210.17432,1
1210.26587,6846.96533,1
1210.38586,7150.7207,1
1210.40088,7253.36,1
1210.614,7515.22363,1
1210.63843,7048.593,1
1210.73535,6986.14,1
1210.75842,6948.96875,1
1210.86853,6965.66,1
1211.20068,7183.125,1
1211.28088,7118.16846,1
1211.3374,7012.136,1
1211.4928,6984.55469,1
1211.56116,7467.991,1
1211.66833,7152.249,1
1211.83826,6989.03125,1
1211.86267,7178.91748,1
1211.86707,7044.97559,1
1211.88318,6981.11328,1
1212.41809,6896.49756,1
1212.42615,6987.243,1
1212.43286,7071.30127,1
1212.61292,7095.257,1
1212.68689,7042.44336,1
1213.09717,7113.707,1
1213.36975,7199.763,1
1213.45142,7008.94775,1
1213.49109,7089.482,1
1213.63428,7216.779,1
1213.84656,7094.902,1
1214.01306,7044.79541,1
1214.3219,7085.87842,1
1214.331,7115.16064,1
1214.389,6808.043,1
1214.459,7088.939,1
1214.62024,7000.151,1
1214.69189,7063.05029,1
1214.84875,6979.026,1
1214.90735,6989.695,1
1215.2146,6940.68164,1
1215.23169,7094.50342,1
1215.4469,6950.85547,1
1215.47974,6869.92041,1
1215.49707,6798.26074,1
1215.58569,7047.397,1
1215.71948,7147.92139,1
1215.95056,6892.501,1
1216.00562,7082.421,1
1216.07678,7177.746,1
1216.3584,7155.49561,1
1216.40833,7165.13232,1
1216.44824,7231.493,1
1216.45422,7143.0376,1
1216.60742,7132.90234,1
1216.64014,7081.88037,1
1216.66345,7153.231,1
1216.78149,6868.43262,1
1216.80322,6958.969,1
1216.86023,7168.085,1
1217.04419,7166.4,1
1217.13892,7153.708,1
1217.26624,7103.43164,1
1217.3667,7097.1333,1
1217.45227,6944.975,1
1217.45813,6892.93066,1
1217.61768,7272.635,1
1217.88208,7486.608,1
1217.97351,6909.26465,1
1218.00879,7320.74561,1
1218.15137,7054.286,1
1218.19824,6974.00342,1
1218.35144,7142.22363,1
1218.3562,7051.574,1
1218.47058,6887.834,1
1218.49,7040.917,1
1218.5918,7092.67969,1
1218.86792,7060.13867,1
1219.06116,7036.95361,1
1219.09131,7036.322,1
1219.09875,7057.494,1
1219.10986,7032.951,1
1219.32593,7187.186,1
1219.512,7039.741,1
1219.59668,6976.886,1
1219.80591,7249.89,1
1219.88354,7125.42041,1
1219.94617,7516.26465,1
1220.16443,7026.724,1
1220.407,7372.81641,1
1220.40881,6939.986,1
1220.45374,6992.4165,1
1220.45459,6973.95166,1
1220.60229,6885.20459,1
1220.60876,6903.93848,1
1220.91589,7376.07861,1
1220.925,6908.275,1
1221.11523,7238.469,1
1221.13647,7336.70068,1
1221.18359,7221.34131,1
1221.263,7176.81641,1
1221.30212,7174.099,1
1221.30225,7146.76025,1
1221.39673,7175.50342,1
1221.47571,6989.998,1
1221.6394,7221.03271,1
1221.6875,7128.573,1
1221.70264,7162.763,1
1221.77637,7154.947,1
1221.90588,7260.719,1
1221.99414,6964.93262,1
1222.1366,7172.469,1
1222.20667,7109.77246,1
1222.20886,7110.649,1
1222.26135,6927.453,1
1222.283,7049.53125,1
1222.82373,7058.11426,1
1222.827,7016.03271,1
1222.83252,6932.40869,1
1222.836,7389.52,1
1222.90686,7334.539,1
1222.946,7030.18848,1
1223.12683,7100.433,1
1223.241,6863.50342,1
1223.30286,7553.51074,1
1223.38745,7152.241,1
1223.59314,6929.44629,1
1223.67847,6865.58936,1
1223.74927,7542.30273,1
1223.88391,7217.203,1
1223.89246,7302.349,1
1223.90259,7564.322,1
1223.983,7335.76025,1
1223.99792,7036.296,1
1224.05078,6980.50342,1
1224.07532,7068.84,1
1224.16357,6866.455,1
1224.20386,7009.81543,1
1224.274,7062.593,1
1224.39246,6944.12,1
1224.4917,7009.91357,1
1224.52319,7380.22363,1
1224.53223,7189.345,1
1224.63977,7015.59766,1
1224.67322,7278.149,1
1224.68091,6892.63525,1
1224.687,6872.562,1
1224.73291,7214.29,1
1224.7533,6975.017,1
1224.87354,7120.42236,1
1224.95764,7258.10645,1
1225.077,7038.10156,1
1225.17273,7116.86328,1
1225.19373,6918.67773,1
1225.208,7060.6333,1
1225.2948,6926.011,1
1225.50525,7220.32031,1
1225.508,7035.164,1
1225.60815,6750.62939,1
1225.67993,7223.725,1
1225.71313,7020.836,1
1225.74219,7135.928,1
1225.81226,7533.936,1
1225.81653,7418.699,1
1225.88049,6939.97559,1
1225.89551,6778.991,1
1225.92737,6944.91846,1
1225.94336,6891.426,1
1225.96838,6949.20166,1
1226.03247,6970.752,1
1226.10449,7022.486,1
1226.12048,7092.595,1
1226.1488,7085.366,1
1226.16052,7114.05469,1
1226.24915,6998.08057,1
1226.27649,6928.29932,1
1226.31311,7007.516,1
1226.34241,6780.499,1
1226.35486,6926.65674,1
1226.50208,7195.13232,1
1226.58984,7015.78369,1
1226.59143,6983.911,1
1226.70117,7361.175,1
1226.74524,6894.699,1
1226.84058,7191.73633,1
1226.84119,7290.455,1
1226.89075,6990.769,1
1226.90613,7018.64258,1
1226.93323,6822.649,1
1227.00916,6900.958,1
1227.014,7020.87,1
1227.07678,7051.14941,1
1227.27075,7122.13,1
1227.28833,7324.96729,1
1227.29431,7065.612,1
1227.3457,6963.72949,1
1227.46118,7491.85059,1
1227.47717,7164.181,1
1227.5061,7118.28271,1
1227.71338,6930.84131,1
1227.80188,7212.824,1
1227.81116,6866.07275,1
1227.85669,7262.517,1
1228.03918,7354.286,1
1228.20435,7220.88965,1
1228.22742,7205.769,1
1228.46094,6938.34375,1
1228.69238,7085.27246,1
1228.69434,7042.05273,1
1228.69678,6843.89941,1
1228.75256,7237.26367,1
1228.99731,6912.51367,1
1229.05908,7575.998,1
1229.173,6969.322,1
1229.2948,7331.71826,1
1229.35681,6933.691,1
1229.38245,6950.177,1
1229.42871,7331.57275,1
1229.441,7234.74756,1
1229.453,6970.654,1
1229.47949,7148.31836,1
1229.52307,7017.2124,1
1229.575,7064.99365,1
1229.58972,6897.49,1
1229.7262,7258.89844,1
1229.75159,7070.85254,1
1229.8075,7064.514,1
1229.81836,7007.871,1
1230.02283,7217.27637,1
1230.12854,7018.65967,1
1230.16125,6764.98535,1
1230.23425,6987.325,1
1230.42236,7169.52,1
1230.51672,7024.34766,1
1230.55884,7028.222,1
1230.62793,7033.711,1
1230.6521,6912.807,1
1230.68042,7348.07861,1
1230.80481,7205.13428,1
1230.80811,7011.396,1
1230.821,7072.341,1
1230.91077,7035.87939,1
1231.01563,7096.633,1
1231.02136,6905.804,1
1231.06165,7231.78857,1
1231.07654,7183.88135,1
1231.15222,6876.0874,1
1231.29858,6890.437,1
1231.32,7212.897,1
1231.38513,6893.588,1
1231.64685,7060.16,1
1231.66455,7297.92627,1
1231.6676,7661.22852,1
1231.68481,7414.477,1
1231.76587,6967.5293,1
1231.87622,7090.6665,1
1231.9165,7196.581,1
1231.95447,6970.63037,1
1232.03857,7202.46631,1
1232.10889,6989.86963,1
1232.20593,7147.27051,1
1232.407,7185.206,1
1232.41492,6978.93652,1
1232.45679,7334.757,1
1232.49207,7038.896,1
1232.6322,7002.36768,1
1232.67773,7198.4375,1
1232.749,6959.217,1
1232.95459,6844.34473,1
1232.95874,7374.37744,1
1232.996,7259.86426,1
1233.11829,7317.78857,1
1233.146,7151.685,1
1233.15442,7068.12158,1
1233.17053,7298.967,1
1233.21631,6950.327,1
1233.5011,6939.764,1
1233.5675,7141.53369,1
1233.58521,7085.912,1
1233.60608,7202.471,1
1233.6814,6896.131,1
1233.73584,7119.362,1
1233.83569,7401.998,1
1233.85974,6933.83936,1
1233.90723,6783.12158,1
1234.00916,7459.89453,1
1234.01282,7080.26465,1
1234.04163,7004.70068,1
1234.12366,7018.28955,1
1234.152,6947.32373,1
1234.19592,7005.25146,1
1234.2998,6999.407,1
1234.40271,7209.01172,1
1234.451,6965.60352,1
1234.48511,6960.71143,1
1234.51587,7150.05762,1
1234.52637,6914.386,1
1234.654,7005.425,1
1234.68823,6875.36768,1
1234.70227,7172.30762,1
1235.061,6888.021,1
1235.15466,7109.35742,1
1235.15845,6935.18555,1
1235.16541,7168.682,1
1235.24451,7133.61426,1
1235.32776,7176.29248,1
1235.35559,6962.146,1
1235.37268,6913.058,1
1235.47632,6777.13672,1
1235.61755,6795.24658,1
1235.652,7190.98926,1
1235.70215,6998.297,1
1235.7262,6906.89,1
1235.88171,6962.333,1
1235.9314,7153.58447,1
1235.954,7181.958,1
1235.9729,6965.847,1
1236.03149,6986.85059,1
1236.11584,7115.467,1
1236.19763,6996.876,1
1236.24744,7035.18457,1
1236.29541,6868.216,1
1236.346,6920.14258,1
1236.3667,7086.657,1
1236.4,7102.71143,1
1236.5343,6955.091,1
1236.54041,7145.935,1
1236.5813,7273.874,1
1236.63831,7363.48633,1
1236.65747,6981.852,1
1236.78674,7087.287,1
1236.93665,7015.383,1
1236.967,7473.787,1
1237.03516,6934.15332,1
1237.06323,7552.014,1
1237.16528,7026.003,1
1237.17676,7297.47852,1
1237.29651,7229.033,1
1237.3739,7155.00146,1
1237.38232,7497.126,1
1237.38953,6983.83057,1
1237.4729,7214.379,1
1237.47607,7011.023,1
1237.51978,7237.791,1
1237.58545,6813.581,1
1237.61194,7005.11,1
1237.61609,6912.732,1
1237.647,7217.87451,1
1237.84338,7503.011,1
1237.846,6901.842,1
1237.88513,7029.021,1
1237.927,6908.24951,1
1237.944,7126.243,1
1238.03271,7358.9624,1
1238.041,7268.53271,1
1238.09375,7034.755,1
1238.09558,6842.337,1
1238.26721,7482.134,1
1238.41089,7253.96875,1
1238.4342,7208.68555,1
1238.465,7114.494,1
1238.50061,7095.799,1
1238.56287,7175.87354,1
1238.65808,6974.549,1
1238.702,7144.63428,1
1238.70776,6953.224,1
1238.79053,7086.32764,1
1238.81567,6921.53027,1
1238.84619,7172.12354,1
1238.98425,7058.13965,1
1239.00464,7251.55566,1
1239.04309,6927.249,1
1239.13623,7351.645,1
1239.14514,7110.802,1
1239.156,6921.79834,1
1239.22876,7231.929,1
1239.26563,7115.645,1
1239.309,6981.40967,1
1239.33008,7555.506,1
1239.33167,7026.18652,1
1239.44226,7312.789,1
1239.45911,6973.82764,1
1239.5011,7004.09326,1
1239.61475,6991.566,1
1239.6261,7009.517,1
1239.6394,6985.53,1
1239.7323,7139.98828,1
1239.79,6943.911,1
1239.85339,6986.771,1
1239.8595,7394.368,1
1240.09656,6983.21,1
1240.25378,7213.89355,1
1240.28516,6980.50732,1
1240.31262,7154.16064,1
1240.335,6850.311,1
1240.40808,6876.561,1
1240.4967,7095.294,1
1240.61169,6848.827,1
1240.64868,6942.099,1
1240.66846,6936.56055,1
1240.68274,7373.707,1
1240.7196,6924.41455,1
1240.73,6966.724,1
1240.73267,6966.94434,1
1240.75354,7235.867,1
1240.76563,6843.608,1
1240.829,7147.131,1
1240.85217,6943.78564,1
1240.85828,7015.70947,1
1240.94666,7258.93066,1
1241.02026,6966.785,1
1241.06543,7292.602,1
1241.13159,6904.92627,1
1241.17651,6938.44141,1
1241.19189,7114.418,1
1241.194,6969.30371,1
1241.19946,7445.23438,1
1241.2677,6854.38135,1
1241.268,7088.67529,1
1241.30493,7113.426,1
1241.34827,6996.906,1
1241.45117,7107.75244,1
1241.47278,7210.439,1
1241.50012,7139.96045,1
1241.50415,6963.444,1
1241.58484,7380.094,1
1241.59656,7072.91064,1
1241.67053,7036.04248,1
1241.70972,6931.446,1
1241.73169,7097.09766,1
1241.817,6884.79736,1
1241.84814,7051.68457,1
1241.9845,7319.41357,1
1242.012,7309.59863,1
1242.03149,7040.337,1
1242.07263,6930.863,1
1242.25012,6982.25439,1
1242.271,6918.15039,1
1242.3,7101.149,1
1242.32141,7301.014,1
1242.33093,7183.728,1
1242.339,6743.57275,1
1242.447,7218.70557,1
1242.50122,7330.17969,1
1242.7052,6969.39746,1
1242.73682,7055.46973,1
1242.75464,7028.506,1
1242.85559,7159.01563,1
1242.86218,7136.23926,1
1242.951,6767.014,1
1242.961,7023.25732,1
1242.97485,6960.31445,1
1242.98474,6888.46631,1
1242.9873,7104.115,1
1243.066,7068.03955,1
1243.14453,7039.45459,1
1243.19116,7204.63574,1
1243.19763,7277.55566,1
1243.20081,7052.043,1
1243.21692,7011.09668,1
1243.22839,6841.35645,1
1243.31213,6973.897,1
1243.36353,7080.47949,1
1243.41064,7580.62061,1
1243.42419,7023.51367,1
1243.42688,7051.468,1
1243.445,6953.386,1
1243.47461,6868.89746,1
1243.53772,7095.749,1
1243.55286,7216.21533,1
1243.60742,7051.942,1
1243.6311,7064.384,1
1243.66956,7153.924,1
1243.67163,7343.324,1
1243.71667,7436.40674,1
1243.78821,7024.222,1
1243.7948,7134.663,1
1243.81287,7237.023,1
1244.04492,6873.488,1
1244.10181,7130.46826,1
1244.11292,7237.075,1
1244.13782,7139.845,1
1244.152,7312.312,1
1244.28943,7239.49854,1
1244.29626,7307.033,1
1244.37012,6837.092,1
1244.377,7055.452,1
1244.41467,7098.06543,1
1244.41846,7066.743,1
1244.46228,7043.60547,1
1244.55371,7008.55566,1
1244.602,6988.45166,1
1244.60583,6919.072,1
1244.608,7118.87939,1
1244.61121,7133.519,1
1244.62939,6984.044,1
1244.77148,7291.217,1
1244.88953,7090.974,1
1244.9104,6894.043,1
1244.91431,7099.438,1
1244.941,6913.05664,1
1244.95752,7142.115,1
1244.96082,7153.874,1
1244.971,6952.137,1
1244.98608,7283.42041,1
1244.99731,6982.001,1
1245.01917,6953.362,1
1245.11536,6941.47168,1
1245.19849,7029.576,1
1245.22339,6987.26758,1
1245.22729,7104.587,1
1245.249,6939.637,1
1245.261,7225.08,1
1245.277,6883.39551,1
1245.30078,6762.618,1
1245.31421,6893.66553,1
1245.33984,7158.044,1
1245.36963,6939.045,1
1245.45007,7172.164,1
1245.46924,6899.15,1
1245.56079,6971.48828,1
1245.643,6875.686,1
1245.66443,7021.73926,1
1245.68628,6788.77832,1
1245.69421,7019.06,1
1245.72534,7173.085,1
1245.75549,7029.684,1
1245.85376,7141.9043,1
1245.90112,7003.87744,1
1245.904,7087.72559,1
1246.05334,7123.43359,1
1246.05737,6868.92725,1
1246.10913,7189.61035,1
1246.17761,7001.87061,1
1246.198,6968.53027,1
1246.21411,7152.26855,1
1246.231,7109.479,1
1246.25537,6883.999,1
1246.28992,6901.01172,1
1246.33276,7043.9043,1
1246.336,7096.99268,1
1246.37622,7007.315,1
1246.38611,7084.34766,1
1246.39783,6973.03662,1
1246.40955,6950.95361,1
1246.42981,6826.54541,1
1246.473,7127.59863,1
1246.53015,6955.751,1
1246.54321,6838.99365,1
1246.544,6955.311,1
1246.56152,6919.9165,1
1246.6178,7166.7666,1
1246.6792,6923.55225,1
1246.82178,6933.993,1
1247.02283,6760.251,1
1247.08472,6833.95947,1
1247.09424,7250.83252,1
1247.12537,6979.86768,1
1247.12646,7096.3877,1
1247.12817,7647.75,1
1247.13428,7066.967,1
1247.17944,7132.86133,1
1247.183,6861.10449,1
1247.23352,7274.265,1
1247.30457,7166.015,1
1247.42529,7093.658,1
1247.49683,6930.743,1
1247.52234,7099.369,1
1247.55859,7264.27246,1
1247.74158,6956.75049,1
1247.75647,7073.484,1
1247.76575,6841.921,1
1247.79211,6941.1333,1
1247.87561,7123.16,1
1247.9231,7008.513,1
1247.93787,7624.646,1
1247.943,7084.645,1
1248.20386,7064.4873,1
1248.21265,7048.559,1
1248.3031,6922.39648,1
1248.49011,6911.697,1
1248.54114,7145.186,1
1248.551,6997.512,1
1248.56287,6943.646,1
1248.60181,7208.198,1
1248.64075,7013.04639,1
1248.75745,6996.06934,1
1248.778,6895.12,1
1248.8269,7130.327,1
1248.85291,7212.995,1
1248.87427,7165.2417,1
1248.90271,7045.17529,1
1248.90894,7127.61475,1
1248.93372,7107.698,1
1248.96643,6987.03271,1
1248.97449,6977.8584,1
1248.98816,6780.79248,1
1249.04675,7084.651,1
1249.12732,6813.455,1
1249.212,6956.9834,1
1249.21838,7128.401,1
1249.238,7506.77148,1
1249.32581,7169.827,1
1249.38147,7406.12646,1
1249.39954,6959.61768,1
1249.46814,7051.31348,1
1249.49231,7111.915,1
1249.55457,6871.819,1
1249.567,7053.714,1
1249.5686,7023.92725,1
1249.58521,6875.084,1
1249.58777,7176.0293,1
1249.67822,7260.766,1
1249.69458,7122.211,1
1249.70349,6943.97656,1
1249.78918,7158.47363,1
1249.83765,6952.22461,1
1249.85632,7128.185,1
1249.8573,7088.83447,1
1249.979,7219.91455,1
1250.04846,6875.74561,1
1250.21826,7100.87549,1
1250.24561,7080.69141,1
1250.26782,6991.59326,1
1250.30969,7103.87939,1
1250.35571,7472.25635,1
1250.372,7110.07861,1
1250.37769,7013.96143,1
1250.40649,6983.725,1
1250.45483,7088.145,1
1250.5094,7431.232,1
1250.52222,7113.826,1
1250.538,7044.57129,1
1250.5542,6868.864,1
1250.62878,7148.506,1
1250.642,6734.74365,1
1250.66052,7278.30273,1
1250.75842,7167.561,1
1250.77576,7008.86475,1
1250.78662,7429.68945,1
1250.81677,7081.619,1
1250.86011,7359.72363,1
1250.93237,7145.238,1
1250.96924,6773.93945,1
1250.97571,7056.099,1
1250.97852,6988.04,1
1251.03662,6931.289,1
1251.077,6822.18652,1
1251.10828,6990.64746,1
1251.115,7233.77051,1
1251.118,6948.10449,1
1251.13708,7148.301,1
1251.15283,7340.81543,1
1251.17432,6817.152,1
1251.20349,7037.145,1
1251.21765,7018.10938,1
1251.27588,6957.13428,1
1251.29626,7002.081,1
1251.32556,7492.0293,1
1251.4,6903.10645,1
1251.43323,7031.72461,1
1251.4364,6963.887,1
1251.44507,7016.395,1
1251.47656,6854.449,1
1251.50317,7023.68652,1
1251.52551,6943.438,1
1251.5686,7359.90869,1
1251.57849,7052.45947,1
1251.61926,6870.819,1
1251.73779,7117.64941,1
1251.763,6969.259,1
1251.8772,6828.54932,1
1251.96,7026.988,1
1251.99121,6993.74561,1
1251.99146,7130.17139,1
1252.02209,6806.45947,1
1252.0387,6905.543,1
1252.04578,6927.988,1
1252.051,7187.80957,1
1252.11255,6779.03564,1
1252.13513,6994.908,1
1252.18652,7132.4834,1
1252.202,6918.83838,1
1252.21887,7210.381,1
1252.23669,6876.50146,1
1252.321,7274.99658,1
1252.35217,7201.12842,1
1252.38831,7109.98828,1
1252.431,6971.89648,1
1252.51709,7050.074,1
1252.5365,7007.714,1
1252.57336,6978.40527,1
1252.58728,7046.59863,1
1252.60876,6807.974,1
1252.64124,7627.75244,1
1252.68494,7018.653,1
1252.697,7554.762,1
1252.81421,7365.584,1
1252.94434,6922.147,1
1252.99207,7014.06641,1
1253.01575,7080.10742,1
1253.02393,7227.553,1
1253.03723,7028.66064,1
1253.10022,6967.04834,1
1253.12146,6891.06055,1
1253.126,6902.12256,1
1253.15173,7000.99561,1
1253.19727,6982.996,1
1253.25671,7239.122,1
1253.2865,7190.74658,1
1253.3042,7150.621,1
1253.324,7052.22266,1
1253.6062,7521.632,1
1253.65515,7037.423,1
1253.66638,6635.555,1
1253.69653,7186.27344,1
1253.724,7080.583,1
1253.81262,7447.425,1
1253.83716,7058.39746,1
1253.838,7467.513,1
1253.93054,7091.13965,1
1253.94348,7029.801,1
1253.9469,6982.843,1
1253.971,7081.85645,1
1254.107,6988.75635,1
1254.12244,6997.242,1
1254.19043,7441.059,1
1254.19507,6978.80859,1
1254.26563,7289.742,1
1254.33,7000.1543,1
1254.36169,7033.65869,1
1254.363,7661.14746,1
1254.46,6967.34961,1
1254.53394,6933.58057,1
1254.59277,7297.48438,1
1254.62476,6983.03271,1
1254.65918,6920.535,1
1254.66052,7053.456,1
1254.66064,7094.777,1
1254.66956,7071.562,1
1254.739,7059.68262,1
1254.78931,7016.84668,1
1254.80249,7053.07275,1
1254.86438,7121.906,1
1254.873,7158.87061,1
1254.88354,7289.93066,1
1254.89111,7153.56152,1
1254.91467,6920.13428,1
1254.92847,7036.776,1
1254.94287,6976.82227,1
1255.0127,7149.712,1
1255.0249,7231.1543,1
1255.02612,7005.42334,1
1255.03943,6936.38965,1
1255.04382,7229.351,1
1255.08984,7105.85742,1
1255.12781,7102.91455,1
1255.12817,6936.25439,1
1255.18469,7068.117,1
1255.29565,6964.405,1
1255.3457,6964.159,1
1255.37292,7104.9165,1
1255.42285,7128.73,1
1255.45508,7529.545,1
1255.46021,6992.802,1
1255.46411,6890.68848,1
1255.48132,6810.31152,1
1255.54309,6982.818,1
1255.54968,7131.59863,1
1255.55469,7252.868,1
1255.60107,6779.924,1
1255.6377,7092.19238,1
1255.6416,6903.466,1
1255.7356,7156.46045,1
1255.85864,6869.64551,1
1255.8999,6900.019,1
1255.91675,7022.014,1
1255.94446,7177.00635,1
1255.97327,6875.93164,1
1256.01819,7362.374,1
1256.02612,6798.427,1
1256.04749,6946.353,1
1256.08484,6931.27,1
1256.08826,7003.61328,1
1256.31226,7125.18359,1
1256.32068,6986.64,1
1256.32837,7035.36035,1
1256.33911,7120.082,1
1256.34021,7153.26953,1
1256.34546,7098.42041,1
1256.47925,7395.32,1
1256.53308,6903.54736,1
1256.58337,7200.268,1
1256.7041,7024.05029,1
1256.76941,7438.871,1
1256.82117,7119.38428,1
1256.92383,7092.967,1
1256.93,7186.71,1
1256.93188,6966.34766,1
1256.96582,6987.887,1
