Ch1 Amplitude,Ch2 Amplitude,Cluster
1126.48291,7518.29443,1
1126.52185,11780.7373,4
1126.56152,10113.4814,4
1126.756,8104.783,1
1126.88538,7687.53467,1
1126.96448,9205.9,4
1127.13013,7870.5376,1
1127.17139,10063.5566,4
1127.41626,7949.89844,1
1127.686,8019.378,1
1127.86987,8105.268,1
1127.89148,7439.344,1
1127.90955,8029.514,1
1127.97229,7753.53564,1
1127.99048,7538.374,1
1128.11743,7889.9126,1
1128.26086,9350.527,4
1128.3252,7646.802,1
1128.39368,8181.98535,1
1128.57349,7760.362,1
1128.59277,7658.81543,1
1128.60681,7942.84375,1
1128.60962,9470.218,4
1128.6377,7766.02148,1
1128.66919,7643.90625,1
1128.674,8296.767,1
1129.00867,7958.01563,1
1129.16211,7713.92969,1
1129.19287,7798.20752,1
1129.28162,7676.351,1
1129.31384,8044.48242,1
1129.36389,9372.128,4
1129.40771,8014.74268,1
1129.44727,7674.146,1
1129.44922,7660.428,1
1129.59534,9412.915,4
1129.7699,7646.31055,1
1129.86108,12140.873,4
1129.87976,8058.931,1
1129.93372,11728.3047,4
1129.99207,9468.881,4
1130.06,7713.35645,1
1130.10034,8561.761,1
1130.12927,9356.045,4
1130.63757,7608.068,1
1130.67859,7768.63867,1
1130.69116,7645.6,1
1130.73792,7830.657,1
1130.88171,7818.229,1
1130.884,7493.314,1
1130.88635,9157.864,4
1131.01453,7581.72461,1
1131.06335,9482.052,4
1131.128,7827.04248,1
1131.18262,7585.117,1
1131.33252,9145.348,4
1131.35645,7700.8623,1
1131.5575,7708.28369,1
1131.57141,7894.27246,1
1131.65234,9340.815,4
1131.69482,9471.396,4
1131.7478,7747.49463,1
1131.78857,7718.12451,1
1131.845,7514.01758,1
1131.86035,7618.174,1
1131.89978,7617.33936,1
1131.98511,7637.851,1
1132.04065,7816.90039,1
1132.1344,7631.00244,1
1132.46582,7913.21,1
1132.48987,7725.871,1
1132.57825,7541.52148,1
1132.61536,7649.86475,1
1132.74768,9698.367,4
1132.81763,9563.938,4
1132.91809,9659.158,4
1133.03992,9007.569,4
1133.27979,7918.80957,1
1133.329,7907.23438,1
1133.52856,7977.08154,1
1133.54358,9088.083,4
1133.9397,9743.11,4
1134.21863,7639.706,1
1134.25647,8065.21533,1
1134.49243,7810.13428,1
1134.5896,7768.46973,1
1135.102,7596.619,1
1135.213,9595.172,4
1135.3,7718.444,1
1135.537,7822.547,1
1135.59131,8002.176,1
1135.64148,8080.776,1
1135.86023,7877.91943,1
1136.01892,9555.037,4
1136.131,7699.23633,1
1136.21606,7758.18164,1
1136.25684,8317.847,1
1136.32056,9869.918,4
1136.416,9565.005,4
1136.51367,7669.29639,1
1136.52747,7637.41064,1
1136.57751,7878.514,1
1136.68921,9796.266,4
1136.769,10068.4541,4
1136.8114,7955.785,1
1136.825,9592.29,4
1136.91064,9285.778,4
1137.328,7742.098,1
1137.381,7794.98438,1
1137.41736,7839.279,1
1137.42273,9395.297,4
1137.54614,10485.9,4
1137.578,7857.3125,1
1137.71692,8223.489,1
1137.86426,7815.64746,1
1138.101,8172.09961,1
1138.10315,8008.86,1
1138.21582,7778.46045,1
1138.22021,7692.46533,1
1138.44067,7657.60059,1
1138.44824,7719.073,1
1138.49622,7820.917,1
1138.58679,9620.011,4
1138.74146,7875.39258,1
1138.81592,7773.092,1
1138.95654,7570.811,1
1138.97375,7853.006,1
1138.99341,10042.93,4
1139.07019,7602.27734,1
1139.20679,7650.85449,1
1139.24438,8147.734,1
1139.2915,7965.783,1
1139.49548,7533.59473,1
1139.58948,9812.137,4
1139.60376,8246.356,1
1139.62036,7721.55127,1
1139.74622,9273.619,4
1139.78345,7731.28564,1
1139.80042,9324.894,4
1139.82983,7572.511,1
1139.84509,9451.069,4
1139.90137,7554.179,1
1139.92163,7722.192,1
1139.97864,7838.89648,1
1140.35144,8075.28,1
1140.50488,7983.831,1
1140.51672,7765.34473,1
1140.56335,8625.048,1
1140.665,7574.58154,1
1140.8197,8129.332,1
1141.1355,7784.12061,1
1141.15942,7847.02441,1
1141.3075,7611.825,1
1141.326,7663.58154,1
1141.51733,8075.626,1
1141.52417,7962.02344,1
1141.53516,7676.985,1
1141.722,9489.816,4
1141.9928,7654.00244,1
1142.12756,8498.008,1
1142.17249,8034.365,1
1142.29858,9446.536,4
1142.52661,7732.949,1
1142.56958,7736.78174,1
1142.57556,7687.4165,1
1142.5896,7834.0625,1
1142.63367,9648.006,4
1142.66589,10318.3154,4
1142.67834,7717.58252,1
1142.686,7924.3833,1
1142.7301,7904.08447,1
1142.82007,7732.617,1
1143.037,8008.283,1
1143.34973,7906.42529,1
1143.49768,7676.308,1
1143.626,7571.969,1
1143.644,7719.54541,1
1143.76929,9238.787,4
1144.07214,7940.921,1
1144.08435,7878.072,1
1144.19678,7686.12451,1
1144.32251,11558.4,4
1144.33948,7893.615,1
1144.45288,7649.127,1
1144.719,7664.80469,1
1144.79285,7903.89355,1
1144.83911,8038.42,1
1144.87012,9764.822,4
1144.9303,7613.28271,1
1145.11621,9867.282,4
1145.18018,9764.778,4
1145.19287,8556.53,1
1145.26978,7706.37646,1
1145.29932,7453.79,1
1145.4679,7878.735,1
1145.468,7615.714,1
1145.51025,10055.7568,4
1145.51465,7916.802,1
1145.52869,7991.10938,1
1145.59021,10048.0879,4
1145.64258,9284.54,4
1145.64709,7623.39,1
1145.64758,7772.162,1
1145.75513,7702.06348,1
1145.7749,9573.911,4
1145.91724,7504.303,1
1145.95093,8019.393,1
1145.9989,7845.659,1
1146.03552,9300.437,4
1146.20837,7950.11572,1
1146.25525,7768.567,1
1146.42212,8017.10352,1
1146.4281,7788.20068,1
1146.53467,7542.694,1
1146.548,7609.07568,1
1146.55725,7659.66064,1
1146.64185,7859.99854,1
1146.65088,8090.55371,1
1146.72522,7343.47754,1
1146.74878,7645.23047,1
1146.84351,7733.14941,1
1146.886,8116.324,1
1146.92627,9325.618,4
1146.99048,7702.60938,1
1147.13989,7932.62,1
1147.32056,7634.06,1
1147.47339,7745.52539,1
1147.64539,9339.89,4
1147.70081,7728.177,1
1147.71545,9465.637,4
1147.87952,7625.63,1
1147.996,7587.13574,1
1147.999,8035.399,1
1148.20386,7714.34863,1
1148.20508,7664.855,1
1148.28125,9342.925,4
1148.2843,7605.907,1
1148.30823,8033.58936,1
1148.32056,7768.68066,1
1148.35559,7732.33252,1
1148.36084,7636.512,1
1148.4707,9525.08,4
1148.50562,7512.50537,1
1148.5437,7719.564,1
1148.56616,7786.19336,1
1148.63855,7611.695,1
1148.6604,9045.504,4
1148.76709,9139.866,4
1148.777,8753.789,1
1148.88757,7750.044,1
1148.88916,7946.39258,1
1149.01208,7687.11426,1
1149.07031,7772.332,1
1149.13892,7748.486,1
1149.18311,9641.072,4
1149.198,10057.2666,4
1149.252,7899.30029,1
1149.38782,7809.48926,1
1149.394,9598.419,4
1149.53613,7943.18262,1
1149.54321,7714.857,1
1149.68127,8016.762,1
1149.72864,7790.36768,1
1149.85193,9676.145,4
1150.01062,9673.073,4
1150.02551,7722.473,1
1150.19165,7913.222,1
1150.21484,7674.49463,1
1150.25439,7751.09,1
1150.3855,9396.53,4
1150.47815,7668.67236,1
1150.63721,7463.48926,1
1150.688,9908.508,4
1150.90552,7583.984,1
1150.95837,7936.061,1
1151.23987,7988.515,1
1151.42151,9387.11,4
1151.44238,7738.569,1
1151.5343,7818.394,1
1151.64368,9572.424,4
1151.70276,7909.171,1
1151.85156,9331.262,4
1152.057,9539.118,4
1152.188,7828.0625,1
1152.35889,7585.88037,1
1152.36707,7833.971,1
1152.403,7567.949,1
1152.422,7849.655,1
1152.60742,7685.197,1
1152.80664,8090.232,1
1152.84778,9374.397,4
1152.98169,7717.88037,1
1153.05774,7898.9585,1
1153.15417,9873.369,4
1153.17371,7941.19727,1
1153.56543,7730.39453,1
1153.58594,7758.784,1
1153.591,9687.524,4
1153.621,7679.63232,1
1153.69653,7693.05859,1
1153.73621,7538.589,1
1153.95728,9165.482,4
1153.98572,7561.03,1
1154.01025,9573.892,4
1154.03027,8161.25342,1
1154.1189,8290.143,1
1154.25867,11450.4951,4
1154.31982,7834.298,1
1154.39148,7952.81934,1
1154.48962,7633.36426,1
1154.49829,7849.99072,1
1154.78528,7638.87549,1
1154.83948,7779.93555,1
1154.848,7805.927,1
1154.98938,7818.04541,1
1155.04724,7754.26025,1
1155.11145,7487.998,1
1155.13135,7690.435,1
1155.13525,9620.799,4
1155.15857,7727.92773,1
1155.26123,8071.21631,1
1155.29675,9497.461,4
1155.36218,7633.32471,1
1155.48645,7570.408,1
1155.55017,7806.95557,1
1155.55371,7696.94141,1
1155.72632,7924.135,1
1155.729,7817.131,1
1156.17407,7554.828,1
1156.25208,7735.49365,1
1156.27466,7927.1084,1
1156.28784,7848.062,1
1156.32507,8072.70264,1
1156.43018,8144.60938,1
1156.548,9321.058,4
1156.585,12093.6807,4
1156.7771,7629.638,1
1156.824,7527.30127,1
1156.8877,7776.37646,1
1156.8999,7855.559,1
1156.95,7807.142,1
1157.00562,9845.297,4
1157.03149,7805.79248,1
1157.07019,7895.053,1
1157.2821,8361.609,1
1157.32214,9383.027,4
1157.3623,7503.67725,1
1157.374,7710.675,1
1157.43335,7873.46631,1
1157.56055,7806.911,1
1157.59778,9103.765,4
1157.60376,7506.731,1
1157.61865,7815.94727,1
1157.69666,7998.983,1
1157.734,9937.887,4
1157.79407,8124.62646,1
1157.94519,7697.419,1
1157.98035,8051.83643,1
1158.00867,7455.234,1
1158.06677,7594.102,1
1158.07312,7664.856,1
1158.1488,7518.066,1
1158.21082,7901.71973,1
1158.257,7817.841,1
1158.36853,7690.081,1
1158.39832,7532.30859,1
1158.4386,7863.156,1
1158.473,8004.43262,1
1158.50061,7688.128,1
1158.57544,7937.76855,1
1158.65894,10226.5693,4
1158.66663,7836.681,1
1158.70776,9638.19,4
1158.77551,7566.448,1
1159.00391,7740.003,1
1159.056,7651.462,1
1159.15735,7680.18262,1
1159.20117,7632.27734,1
1159.50208,7733.1123,1
1159.53552,7938.01855,1
1159.57361,9210.982,4
1159.62244,7785.04639,1
1159.68665,7713.76367,1
1159.7428,7607.002,1
1159.75745,7731.62646,1
1159.76392,7608.691,1
1159.76807,9371.713,4
1159.87134,7566.84473,1
1159.95544,7595.678,1
1159.95642,7643.7085,1
1160.07422,8080.307,1
1160.1,7856.44629,1
1160.133,7601.92627,1
1160.18872,7931.013,1
1160.19385,7044.03271,1
1160.21619,7928.935,1
1160.41711,7854.883,1
1160.53247,7639.458,1
1160.67065,9712.5,4
1160.75549,7658.248,1
1160.75623,8320.677,1
1160.75818,7829.61035,1
1160.847,7885.64941,1
1160.879,8196.427,1
1160.88037,7835.2124,1
1160.91028,9600.171,4
1161.0343,8307.048,1
1161.13171,7675.636,1
1161.15833,7839.544,1
1161.17407,7771.25439,1
1161.22839,7966.634,1
1161.28162,9527.744,4
1161.32336,7604.13574,1
1161.36963,7419.41357,1
1161.39893,7547.897,1
1161.41748,7517.348,1
1161.41846,9559.023,4
1161.44788,7629.72656,1
1161.46326,7921.863,1
1161.51538,7598.45654,1
1162.01135,8963.05,4
1162.01807,7885.21729,1
1162.10889,7762.9126,1
1162.11853,8090.821,1
1162.13513,7980.0625,1
1162.14478,8443.846,1
1162.36523,7895.6665,1
1162.48767,9455.375,4
1162.52441,7528.166,1
1162.55383,7827.12061,1
1162.56567,7733.964,1
1162.5769,7775.036,1
1162.59216,7640.94727,1
1162.60071,7599.98633,1
1162.60779,7620.71533,1
1162.61475,9355.112,4
1162.7738,7890.326,1
1162.87866,7214.20654,1
1162.88257,8391.071,1
1162.94275,7953.83154,1
1162.95923,8150.19775,1
1163.05334,7725.84326,1
1163.07849,7750.55762,1
1163.15771,7974.396,1
1163.17712,8018.74658,1
1163.19812,8039.527,1
1163.21362,10008.66,4
1163.422,7816.82568,1
1163.44312,7614.57227,1
1163.549,9884.803,4
1163.566,8097.106,1
1163.57434,10171.83,4
1163.604,7730.63867,1
1163.81885,7619.051,1
1163.85889,7809.03662,1
1163.90063,10149.2813,4
1163.91785,9439.913,4
1163.92664,7427.674,1
1164.06226,10027.0352,4
1164.16345,7566.44434,1
1164.3252,8082.001,1
1164.35828,7633.437,1
1164.36633,7607.801,1
1164.69763,7707.617,1
1164.758,7609.45361,1
1164.80334,7754.988,1
1164.81873,7353.343,1
1164.8855,7842.795,1
1164.95825,7879.72168,1
1164.97351,8197.73,1
1165.00586,9773.218,4
1165.00586,7455.52734,1
1165.01111,7871.07861,1
1165.02661,9605.639,4
1165.06531,7970.67773,1
1165.09229,7501.09,1
1165.14685,8711.153,1
1165.15332,8001.9375,1
1165.21753,8253.193,1
1165.23364,7835.459,1
1165.2865,9285.106,4
1165.29419,7817.965,1
1165.36938,7969.08154,1
1165.43835,7520.681,1
1165.50281,7340.267,1
1165.54321,9775.329,4
1165.67737,8047.81738,1
1165.92017,7764.23828,1
1165.98291,9621.408,4
1166.02881,9512.422,4
1166.06763,7488.787,1
1166.08923,7667.87354,1
1166.14819,7658.32031,1
1166.163,7632.861,1
1166.24438,12145.0723,4
1166.37073,7574.822,1
1166.414,9124.204,4
1166.47681,9514.363,4
1166.50977,7733.873,1
1166.51855,7913.81543,1
1166.59937,7865.89258,1
1166.607,9825.936,4
1166.659,9982.737,4
1166.74622,7355.237,1
1166.80713,7569.17725,1
1166.88379,8048.088,1
1166.92261,7793.02344,1
1166.94336,7541.5874,1
1166.96008,9710.627,4
1166.98865,9086.716,4
1167.04065,8149.01855,1
1167.05469,7641.763,1
1167.102,8028.63965,1
1167.1925,7506.58643,1
1167.25769,7640.755,1
1167.28857,9065.385,4
1167.36182,7991.38965,1
1167.38257,9397.195,4
1167.38489,7584.229,1
1167.39172,11007.46,4
1167.51282,7615.75439,1
1167.521,7730.31055,1
1167.53918,7762.618,1
1167.625,9447.326,4
1167.67334,7797.032,1
1167.68274,8480.343,1
1167.71558,9192.146,4
1167.82239,7646.767,1
1167.90613,7789.286,1
1167.90894,8111.33252,1
1167.91638,7630.65674,1
1167.95044,7919.51074,1
1168.02258,7635.894,1
1168.02368,7729.373,1
1168.08752,9735.409,4
1168.11853,7834.96973,1
1168.13123,8012.09375,1
1168.15942,7913.25342,1
1168.19556,9902.474,4
1168.28723,7441.336,1
1168.35193,7411.21729,1
1168.39453,8260.537,1
1168.41248,7492.55127,1
1168.46289,7783.44775,1
1168.49451,7784.1626,1
1168.50916,7629.02441,1
1168.65942,7787.32129,1
1168.70142,7435.972,1
1168.70422,7794.606,1
1168.71155,9659.31,4
1168.79663,7708.368,1
1168.84534,9402.427,4
1169.02893,7690.9873,1
1169.03076,7682.50146,1
1169.03564,9470.94,4
1169.11621,7701.401,1
1169.13379,7597.5874,1
1169.17346,7728.89648,1
1169.22754,7617.23438,1
1169.263,7928.5415,1
1169.30872,8135.808,1
1169.33228,7570.396,1
1169.33569,7641.491,1
1169.37769,7562.069,1
1169.44678,7630.28027,1
1169.78052,7767.77246,1
1169.92285,7931.839,1
1170.03125,7675.881,1
1170.12671,9204.291,4
1170.19617,7712.56836,1
1170.20361,7697.82959,1
1170.22339,7719.554,1
1170.24072,7608.092,1
1170.24963,8248.016,1
1170.30469,9593.845,4
1170.311,7631.81445,1
1170.38391,8498.456,1
1170.42651,7764.819,1
1170.434,7830.16943,1
1170.503,8003.20068,1
1170.51758,8104.72363,1
1170.57971,7539.64453,1
1170.70483,7860.115,1
1170.821,9612.013,4
1170.824,8367.988,1
1170.83936,7692.932,1
1170.85193,8100.23828,1
1170.86377,9678.519,4
1170.91272,9265.054,4
1170.947,7664.867,1
1171.02258,9902.35,4
1171.0415,7596.681,1
1171.09314,8284.264,1
1171.18945,7636.85449,1
1171.311,7890.262,1
1171.32727,8085.49951,1
1171.33264,7918.572,1
1171.35754,7463.95,1
1171.38855,7493.102,1
1171.44,7472.593,1
1171.483,7725.504,1
1171.5033,7753.539,1
1171.528,8262.494,1
1171.611,7544.17773,1
1171.62561,7516.438,1
1171.662,7647.97168,1
1171.6687,8795.524,1
1171.75183,11513.791,4
1171.75513,7855.074,1
1171.79248,7580.672,1
1171.81189,9056.454,4
1171.81982,7603.44141,1
1171.90735,8149.38525,1
1172.05664,7634.908,1
1172.09521,7833.33057,1
1172.13574,7767.376,1
1172.17566,7613.962,1
1172.21362,7906.56641,1
1172.28027,7793.34229,1
1172.33142,7867.65234,1
1172.42065,7444.394,1
1172.46838,9431.777,4
1172.48975,9967.15,4
1172.49463,7541.07666,1
1172.54834,8093.36426,1
1172.64771,7832.00439,1
1172.74268,7787.018,1
1172.77307,8224.586,1
1172.84265,9849.894,4
1172.99207,7742.436,1
1173.02869,8352.72,1
1173.05139,9432.242,4
1173.09009,7921.534,1
1173.09167,7640.25244,1
1173.1084,7712.098,1
1173.14355,9783.5625,4
1173.19617,8073.869,1
1173.23425,7782.98047,1
1173.331,8999.109,4
1173.3877,7854.43262,1
1173.39148,8027.341,1
1173.40125,7548.213,1
1173.41772,7643.78955,1
1173.48755,8076.316,1
1173.63232,7640.835,1
1173.64563,7800.405,1
1173.74841,7460.7627,1
1173.93628,7557.417,1
1173.97546,9930.588,4
1174.19922,7932.52637,1
1174.20984,7636.12,1
1174.21875,8123.13135,1
1174.23828,7727.73047,1
1174.26843,8006.698,1
1174.30542,8169.102,1
1174.37256,7578.404,1
1174.38086,7788.716,1
1174.45361,7683.49463,1
1174.54871,7900.749,1
1174.59937,8211.377,1
1174.61743,8648.706,1
1174.6189,7975.32764,1
1174.70459,8241.084,1
1174.70862,9519.258,4
1174.74463,9282.971,4
1174.83765,7966.422,1
1174.84656,7695.85352,1
1175.02026,7769.035,1
1175.06409,7873.358,1
1175.08557,7588.0083,1
1175.119,7887.15967,1
1175.12976,7533.94971,1
1175.20972,9673.224,4
1175.21521,8173.599,1
1175.23767,9486.749,4
1175.3302,9550.476,4
1175.3374,9608.738,4
1175.34265,7681.79834,1
1175.34424,8983.341,4
1175.44653,7598.73633,1
1175.48657,7551.135,1
1175.49451,8778.149,1
1175.49561,7803.009,1
1175.53833,9707.522,4
1175.60278,7721.797,1
1175.73779,7433.70264,1
1175.78479,7866.52539,1
1175.82764,7845.90771,1
1175.832,7634.804,1
1175.86035,7427.42871,1
1175.88354,7508.06738,1
1175.88708,7806.47656,1
1175.95544,9130.004,4
1175.97559,7941.827,1
1175.98352,7790.14648,1
1176.03967,7856.19873,1
1176.04236,7522.58447,1
1176.13733,8074.914,1
1176.19653,7870.26563,1
1176.24451,7947.96631,1
1176.327,7819.286,1
1176.57166,7893.041,1
1176.67627,9349.993,4
1176.68225,9780.146,4
1176.75415,7512.54639,1
1176.75586,7902.81055,1
1176.7655,7764.94238,1
1176.90442,8912.176,4
1177.02234,7798.569,1
1177.03064,10195.418,4
1177.20544,8005.8877,1
1177.25256,9224.933,4
1177.3313,7640.777,1
1177.34766,8222.19,1
1177.38586,9848.617,4
1177.41235,8243.283,1
1177.50684,7913.67139,1
1177.51758,7868.34863,1
1177.559,7879.78174,1
1177.57227,7820.505,1
1177.61584,8084.134,1
1177.69226,9246.484,4
1177.69421,8124.75049,1
1177.93787,7922.29932,1
1178.03955,7723.358,1
1178.12292,7794.761,1
1178.13733,7549.41,1
1178.21643,9336.426,4
1178.22266,7569.11,1
1178.23389,7562.058,1
1178.23743,7777.51465,1
1178.27124,7959.54,1
1178.27527,7681.42529,1
1178.31665,7853.91846,1
1178.38782,7599.645,1
1178.41223,7807.665,1
1178.45691,7822.44873,1
1178.573,7846.03271,1
1178.62988,7864.72168,1
1178.63452,7598.60547,1
1178.85828,9664.739,4
1178.90662,7952.653,1
1178.92175,7705.1167,1
1178.98682,7454.071,1
1179.07141,7814.9043,1
1179.12,7518.51855,1
1179.13281,11256.94,4
1179.18445,7902.938,1
1179.20117,7496.66064,1
1179.21326,9513.358,4
1179.26062,7587.97363,1
1179.26367,7512.814,1
1179.28943,7646.74463,1
1179.29553,7703.086,1
1179.34546,8287.561,1
1179.37463,7628.508,1
1179.38318,7430.658,1
1179.39648,7664.5127,1
1179.43262,7734.4834,1
1179.44885,9983.738,4
1179.44958,8082.83154,1
1179.59985,7483.25244,1
1179.7439,7803.58447,1
1179.88708,7540.72949,1
1179.94189,7851.878,1
1179.96851,7900.231,1
1179.98572,7660.89355,1
1179.98767,7741.45459,1
1179.99951,7853.649,1
1180.09009,7620.936,1
1180.17456,7726.82764,1
1180.21729,9303.597,4
1180.26184,7637.43555,1
1180.26306,9350.71,4
1180.33789,9038.555,4
1180.339,8014.49561,1
1180.39307,7481.789,1
1180.43591,7659.02539,1
1180.44824,9570.673,4
1180.47217,7723.023,1
1180.50647,7830.707,1
1180.60913,7775.19727,1
1180.62317,9304.587,4
1180.62878,9517.317,4
1180.66589,7634.73828,1
1180.68188,7815.342,1
1180.707,7937.13037,1
1180.74841,7663.131,1
1180.7533,7458.52148,1
1180.76721,7709.75732,1
1180.79858,9306.929,4
1180.93274,7886.74756,1
1181.04236,9367.306,4
1181.0426,7508.71729,1
1181.13318,8628.81,1
1181.20874,7811.468,1
1181.21033,7745.92773,1
1181.21558,7663.99561,1
1181.29651,7912.963,1
1181.30872,10363.2139,4
