Ch1 Amplitude,Ch2 Amplitude,Cluster
1190.516,7541.67969,1
1190.76782,9457.458,4
1191.22534,9644.946,4
1191.33008,9337.331,4
1191.45386,7485.141,1
1191.68518,9470.596,4
1192.49121,9563.133,4
1193.33521,7443.49072,1
1193.68347,7582.577,1
1194.27258,9638.209,4
1194.89343,7639.5376,1
1195.07117,7469.52637,1
1195.32349,7634.2876,1
1195.53955,8010.261,1
1195.88184,7610.942,1
1196.76526,7360.64453,1
1196.83521,7622.011,1
1197.20776,12208.9521,4
1197.23828,7539.16846,1
1197.42676,9297.086,4
1197.81384,7819.35645,1
1197.81787,7590.206,1
1198.01282,7636.69873,1
1198.35229,7490.703,1
1198.5155,9479.284,4
1198.86719,7789.171,1
1198.96094,7779.99854,1
1199.00415,9597.782,4
1199.336,9527.64,4
1200.63965,7662.07959,1
1200.64783,9681.26,4
1200.71838,9411.216,4
1201.19434,7930.10059,1
1201.38245,8075.413,1
1201.77319,7791.106,1
1202.163,7452.95752,1
1202.50012,7572.532,1
1202.94446,9831.946,4
1203.289,9037.43,4
1203.8645,7454.03369,1
1204.09924,7753.066,1
1204.19238,7758.9917,1
1204.44348,9533.071,4
1204.93652,9751.366,4
1205.12048,8024.149,1
1205.16907,7619.544,1
1205.62927,9512.896,4
1205.85156,9763.143,4
1205.90955,7567.81055,1
1205.9657,7817.602,1
1206.05969,9522.94,4
1206.31384,7815.61426,1
1206.40967,7430.48926,1
1206.42236,7608.889,1
1206.50916,7855.147,1
1206.7019,7716.40625,1
1206.7511,9570.387,4
1206.75757,9548.948,4
1207.21375,7749.328,1
1207.35815,7552.752,1
1207.44141,9139.4375,4
1207.76306,7457.997,1
1208.26282,7656.615,1
1208.29028,7754.481,1
1208.30872,9543.683,4
1208.66162,9437.621,4
1208.67688,9705.141,4
1209.118,9218.306,4
1209.85962,7165.20166,1
1210.89258,7654.035,1
1210.95691,10360.6973,4
1211.557,7607.177,1
1211.85474,9473.947,4
1211.93335,11538.666,4
1212.186,8993.48,4
1212.24548,7500.54834,1
1213.11853,9712.163,4
1213.22913,7507.299,1
1213.26758,9596.657,4
1213.56921,7336.61,1
1213.84314,7716.8374,1
1214.15417,7497.85,1
1214.28674,9596.594,4
1214.52368,7494.70947,1
1214.793,7496.35449,1
1214.80066,7703.146,1
1215.35913,7585.492,1
1215.6012,7698.65137,1
1215.68213,7766.81445,1
1215.70435,7565.61475,1
1215.71228,7713.385,1
1215.79224,7571.45,1
1216.38184,9803.046,4
1216.58875,9501.911,4
1216.63416,7946.97168,1
1217.2179,7684.883,1
1217.30286,9900.901,4
1217.39929,7638.494,1
1217.40576,7586.079,1
1217.56323,7582.44,1
1217.84778,9900.787,4
1218.06873,7643.681,1
1218.36487,7565.38672,1
1218.583,7711.63,1
1218.85364,8064.467,1
1219.03784,7957.139,1
1219.39709,9655.551,4
1219.99219,7607.99561,1
1220.13159,7388.675,1
1220.2229,7923.623,1
1220.428,7498.47,1
1220.87439,8103.134,1
1220.903,7390.82861,1
1220.94775,7547.285,1
1221.01379,8116.627,1
1221.16846,7636.949,1
1221.23108,7854.207,1
1221.24939,9140.9,4
1221.65186,7413.59766,1
1221.73694,9532.945,4
1221.91125,9531.459,4
1222.07385,7835.38672,1
1222.13867,9468.559,4
1222.18689,7654.612,1
1222.23364,7466.32227,1
1222.51208,10404.6445,4
1222.849,9695.85449,4
1223.14832,8839.399,4
1223.21741,7635.096,1
1223.27173,10032.2676,4
1223.47986,9481.218,4
1223.59924,7975.123,1
1223.74854,9283.779,4
1223.887,7315.03027,1
1224.4845,8588.768,1
1224.616,9222.591,4
1225.09253,9338.167,4
1225.53455,7612.959,1
1225.58618,8783.745,4
1225.9231,7820.5083,1
1225.98828,7528.17725,1
1226.1676,7848.258,1
1226.23157,8510.464,1
1226.31653,7579.90332,1
1226.50183,7560.01758,1
1226.51208,8196.614,1
1226.56946,7632.60742,1
1226.7124,9633.716,4
1226.77881,9682.113,4
1226.98059,7822.69727,1
1227.0271,7484.28271,1
1227.13672,7605.37939,1
1227.45911,7683.34033,1
1227.6438,7398.89648,1
1228.0459,9931.4375,4
1228.21069,9122.529,4
1228.28674,7429.14746,1
1228.37756,8044.87158,1
1228.96021,7444.933,1
1229.54346,9411.365,4
1229.59888,7603.89844,1
1229.81384,9450.649,4
1229.91284,7559.593,1
1229.95032,9509.436,4
1230.07019,7499.81055,1
1230.10852,7790.373,1
1230.29041,8208.511,1
1230.51147,10164.3105,4
1230.56262,7698.95752,1
1230.60938,7588.67334,1
1230.628,9815.6,4
1231.05383,7809.295,1
1231.069,9486.017,4
1231.26819,7676.573,1
1231.33557,9835.663,4
1231.40942,7615.58447,1
1231.62573,12421.5137,4
1231.86511,7672.62158,1
1232.02893,7651.824,1
1232.18921,7667.84766,1
1232.27368,7767.78467,1
1232.61816,8994.488,4
1232.66248,14136.8408,4
1232.78284,8882.861,4
1232.963,9382.3,4
1233.04407,8994.774,4
1233.16846,7756.126,1
1233.394,7846.13,1
1233.63257,7687.00439,1
1233.775,7879.03,1
1233.86548,13328.3711,4
1233.89551,8604.796,1
1234.31055,8924.075,4
1234.34607,7860.42334,1
1234.35217,9108.938,4
1234.52917,7441.1416,1
1234.53345,7454.8125,1
1234.64941,7318.10059,1
1234.66821,7589.92529,1
1234.77612,7912.77539,1
1234.86743,9592.291,4
1235.10522,7686.161,1
1235.1604,7623.195,1
1235.22339,9612.446,4
1235.22778,9892.417,4
1235.3175,7635.34473,1
1235.83154,9231.632,4
1235.833,7457.822,1
1235.8999,9432.542,4
1235.90515,11662.93,4
1235.9884,9649.905,4
1236.007,9366.664,4
1236.0354,9600.912,4
1236.12866,8785.503,4
1236.16479,9799.399,4
1236.21692,12152.9893,4
1236.38586,7729.83838,1
1236.58618,9474.194,4
1236.639,7708.332,1
1236.6438,7515.722,1
1236.85571,7563.141,1
1236.9259,9313.804,4
1237.14587,9319.826,4
1237.43091,7637.111,1
1237.43835,7664.88037,1
1237.511,8687.306,1
1237.59644,7657.09863,1
1237.71448,7488.20166,1
1237.83752,9607.585,4
1237.8999,7904.74951,1
1237.92175,7494.57764,1
1237.92468,7688.66553,1
1237.939,7729.447,1
1237.96936,7683.873,1
1238.06262,7579.18,1
1238.06885,8879.333,4
1238.48328,7494.33643,1
1238.50146,9724.62,4
1238.558,7595.384,1
1238.67188,7406.8916,1
1238.68323,7567.071,1
1238.86975,8464.183,1
1239.04407,9348.705,4
1239.05884,7521.271,1
1239.10071,9592.347,4
1239.19031,7497.46,1
1239.23755,7497.968,1
1239.29907,7681.47559,1
1239.3418,7445.062,1
1239.35059,7766.19043,1
1239.37878,7632.52344,1
1239.42163,9299.789,4
1239.44165,12609.0039,4
1239.86267,9242.021,4
1239.98108,7585.24,1
1239.9884,7544.87646,1
1240.08618,9584.731,4
1240.60181,7864.79736,1
1240.71179,8889.36,4
1240.97839,7618.695,1
1241.01147,7521.8374,1
1241.06445,7487.581,1
1241.20581,7604.856,1
1241.215,7790.047,1
1241.319,9354.498,4
1241.75061,7423.88867,1
1241.79321,7554.779,1
1241.80945,7881.25146,1
1241.8429,7741.2373,1
1242.19,7730.39648,1
1242.37451,7502.64551,1
1242.42908,9517.734,4
1242.60229,10047.8232,4
1242.6178,7638.102,1
1242.77234,7620.71,1
1242.94946,9542.271,4
1242.9939,8005.333,1
1243.127,9447.158,4
1243.14856,7747.14551,1
1243.159,9539.737,4
1243.18323,9532.713,4
1243.25488,10341.8457,4
1243.43872,7592.30566,1
1243.59412,7719.233,1
1243.65527,9650.093,4
1243.83459,7686.75635,1
1243.97888,9432.158,4
1243.99023,9687.989,4
1244.29932,7784.01074,1
1244.44861,9396.183,4
1244.55627,7540.53,1
1244.763,7531.353,1
1244.83826,7566.64063,1
1244.93115,9774.253,4
1245.07007,9513.314,4
1245.17566,11749.084,4
1245.20654,8299.071,1
1245.22461,10042.4414,4
1245.6593,7424.55029,1
1245.68921,9979.236,4
1245.715,8131.1,1
1245.88489,7541.391,1
1245.92883,9464.715,4
1246.134,9337.248,4
1246.22449,7994.722,1
1246.32434,10155.708,4
1246.49768,8376.614,1
1246.80347,7656.16846,1
1246.81506,7369.77832,1
1246.91833,7623.33936,1
1247.00183,7789.998,1
1247.39819,9342.929,4
1247.49329,9550.171,4
1247.576,7486.16748,1
1247.60242,9386.232,4
1247.63928,7585.173,1
1247.73193,7871.578,1
1247.74121,7681.68359,1
1247.74731,7568.93,1
1247.76,7588.755,1
1247.76819,10260.5605,4
1247.95044,7555.686,1
1248.091,7967.8335,1
1248.09924,8850.83,4
1248.17688,7700.828,1
1248.29431,7539.622,1
1248.50378,9409.401,4
1248.7312,7431.253,1
1248.85925,10190.4375,4
1249.167,9435.782,4
1249.6665,9335.729,4
1249.68359,7659.987,1
1249.74011,7227.4043,1
1249.81152,7474.504,1
1249.844,9499.785,4
1249.922,7680.99756,1
1250.07849,8749.594,4
1250.22913,7477.553,1
1250.28015,7609.30664,1
1250.34338,9041.306,4
1250.41577,7617.87354,1
1250.64148,7662.33643,1
1250.7804,9701.48,4
1250.79272,7558.474,1
1250.80774,7618.399,1
1250.96387,11161.7227,4
1251.07056,9170.857,4
1251.0791,9468.262,4
1251.21,7491.1,1
1251.22742,7578.25439,1
1251.28516,7397.39355,1
1251.294,9327.935,4
1251.30054,7614.14746,1
1251.45129,7617.87939,1
1251.48584,10549.9385,4
1251.61584,7778.69238,1
1251.77014,7487.144,1
1251.83826,7485.58,1
1251.97522,8560.177,1
1252.08032,7924.845,1
1252.4657,7608.41,1
1252.59338,7514.604,1
1252.64685,9320.307,4
1252.68835,7660.621,1
1252.74011,8892.963,4
1252.7439,7915.35449,1
1252.76489,7504.753,1
1252.79773,11553.9531,4
1252.80811,7324.05664,1
1252.818,7480.59,1
1253.04932,9677.003,4
1253.39343,9427.006,4
1253.546,8094.84961,1
1253.558,9695.564,4
1253.58093,7901.03955,1
1253.71155,9495.458,4
1253.73645,11508.6641,4
1254.20886,7571.461,1
1254.21326,7503.75342,1
1254.21716,9411.145,4
1254.32727,7486.72852,1
1254.35107,7988.34375,1
1254.35962,7694.506,1
1254.4314,9613.809,4
1254.44287,7764.857,1
1254.66345,7399.224,1
1254.81287,7464.89746,1
1255.00049,7642.86426,1
1255.041,9647.892,4
1255.20618,7576.874,1
1255.28357,7808.2085,1
1255.41309,7942.9624,1
1255.48291,12088.7178,4
1255.57117,7647.58,1
1255.82678,7559.91,1
1255.97729,9718.215,4
1256.13562,7779.60742,1
1256.31885,11597.1914,4
1256.37439,8057.127,1
1256.55908,9691.728,4
1256.5592,7343.96875,1
1256.64673,9485.306,4
1256.69409,7829.053,1
1256.71558,9758.449,4
1256.7605,7591.95264,1
1256.79248,7753.524,1
1256.81641,7457.849,1
1256.85278,9598.538,4
1256.85767,7730.054,1
1256.86682,7732.22363,1
1256.94873,7586.7085,1
1257.03394,9388.733,4
1257.14075,8560.44,1
1257.19128,12054.4912,4
1257.25647,7501.13672,1
1257.29578,10570.5566,4
1257.42639,7825.816,1
1257.58008,7489.337,1
1257.69568,9630.088,4
1257.69934,7871.799,1
1257.93738,10494.7979,4
1257.94824,7552.48438,1
1257.959,7571.025,1
1258,9545.4,4
1258.06177,7405.80225,1
1258.19275,7653.175,1
1258.52844,7675.37354,1
1258.66223,7598.665,1
1259.00659,9251.857,4
1259.15588,9498.457,4
1259.3241,9688.835,4
1259.40918,7467.343,1
1259.46216,9565.485,4
1259.70593,7618.86,1
1259.71729,12075.5732,4
1259.84949,9785.13,4
1259.935,8596.502,1
1259.94543,9416.404,4
1260.04187,7597.653,1
1260.112,7545.462,1
1260.15063,7768.08057,1
1260.18689,8085.178,1
1260.31848,7739.573,1
1260.34753,8367.389,1
1260.40417,7596.63,1
1260.42993,7738.196,1
1260.439,7485.427,1
1260.43933,9608.835,4
1260.64868,7525.44,1
1260.69226,7615.54736,1
1260.70166,7554.318,1
1260.7052,9384.113,4
1260.76392,7465.69629,1
1260.7666,9478.051,4
1260.81921,7794.584,1
1260.93481,7505.40137,1
1260.96448,7522.674,1
1261.0354,7468.26953,1
1261.17236,9187.656,4
1261.22668,7681.33838,1
1261.23364,7728.09961,1
1261.36255,7712.46045,1
1261.40356,7536.22852,1
1261.443,7577.2876,1
1261.47083,7639.742,1
1261.78943,7378.389,1
1261.80542,9821.65,4
1261.84131,9288.424,4
1261.883,9543.458,4
1261.926,7346.51465,1
1261.9989,7723.03564,1
1262.09155,9690.847,4
1262.21387,8090.814,1
1262.27893,7546.066,1
1262.33142,9335.26,4
1262.38892,11715.5264,4
1262.39709,9596.977,4
1262.39819,10113.4229,4
1262.40247,7530.03857,1
1262.42944,7728.304,1
1262.477,7783.91357,1
1262.5188,9517.55,4
1262.65125,9463.826,4
1262.66711,9481.763,4
1262.67029,7537.93359,1
1262.70276,8963.811,4
1262.8064,7440.49,1
1263.2146,9575.592,4
1263.248,7666.305,1
1263.3678,9282.474,4
1263.44324,7510.375,1
1263.51477,7751.78369,1
1263.526,7381.739,1
1263.55469,7504.562,1
1263.63086,7714.797,1
1263.65979,10010.2637,4
1263.677,7778.9375,1
1263.7002,7475.45752,1
1263.87048,7504.623,1
1264.03174,9720.642,4
1264.17908,7441.12646,1
1264.24377,11103.5264,4
1264.338,9583.278,4
1264.38867,7643.052,1
1264.394,8957.494,4
1264.51038,12115.667,4
1264.5459,7869.42236,1
1264.64453,7414.25635,1
1264.71948,7700.57764,1
1264.82751,9363.526,4
1264.86182,8262.796,1
1264.936,7478.758,1
1264.93665,9202.716,4
1265.0929,11858.1533,4
1265.117,9795.372,4
1265.16479,9482.577,4
1265.19373,9576.083,4
1265.207,7451.44238,1
1265.24878,9675.617,4
1265.26453,9712.765,4
1265.328,7734.406,1
1265.375,7593.02539,1
1265.39355,11530.9131,4
1265.39819,7696.67627,1
1265.41028,7724.54736,1
1265.41846,7548.05664,1
1265.46643,7482.637,1
1265.46924,12301.3672,4
1265.47412,7550.4707,1
1265.5531,7459.39,1
1265.61755,7547.02,1
1265.65613,7722.839,1
1265.66223,7917.91553,1
1265.69141,7447.31641,1
1265.78479,7589.452,1
1265.88135,7800.616,1
1265.92444,9563.456,4
1266.15222,7870.46436,1
1266.19824,9857.656,4
1266.34,8010.17871,1
1266.34656,7844.31641,1
1266.3739,7684.226,1
1266.47253,9610.569,4
1266.57214,9576.425,4
1266.58508,9215.363,4
1266.75586,7466.62354,1
1266.81543,7849.59033,1
1266.8324,7790.845,1
1266.87781,7414.892,1
1266.99988,9602.775,4
1267,7386.20557,1
1267.00415,7997.999,1
1267.01111,7558.95068,1
1267.01624,8492.606,1
1267.1731,8014.98438,1
1267.22461,7510.06,1
1267.29126,7602.338,1
1267.51367,7558.619,1
1267.58777,8608.022,1
1267.61389,7434.26025,1
1267.662,9545.365,4
1267.79358,7414.862,1
1267.8645,7783.13037,1
1267.8739,7634.803,1
1267.88721,9647.007,4
1267.90662,10246.63,4
1267.98157,9625.189,4
1267.98865,10188.9131,4
1268.11389,7445.55566,1
1268.151,7625.64063,1
1268.316,7544.15137,1
1268.38245,9302.064,4
1268.45459,9879.067,4
1268.533,7692.919,1
1268.56189,9413.261,4
1268.575,7421.80566,1
1268.60083,7430.7583,1
1268.64441,7523.083,1
1268.75159,7466.8667,1
1268.79382,9290.072,4
1268.80432,7836.91,1
1268.806,7825.659,1
1268.85254,7485.778,1
1268.92126,7376.88574,1
1268.96545,9746.791,4
1268.9906,11606.9053,4
1269.0437,7988.98438,1
1269.232,9565.779,4
1269.44031,7359.75244,1
1269.52051,7618.923,1
1269.53979,9749.579,4
1269.56372,7546.67725,1
1269.60535,7613.53369,1
1269.64661,7284.00049,1
1269.745,7321.579,1
1269.77075,7742.42334,1
1269.82947,11760.1738,4
1269.84851,7493.803,1
1269.9104,9444.602,4
1269.97375,9282.761,4
1270.09509,7802.281,1
1270.15027,7614.14453,1
1270.16309,7563.839,1
1270.29541,7447.28467,1
1270.316,7568.354,1
1270.42,7499.90137,1
1270.49048,7738.21533,1
1270.49951,7622.236,1
1270.54089,7829.44727,1
1270.55176,7672.11035,1
1270.62988,7556.88867,1
1270.64771,7499.29541,1
1270.65173,7581.19336,1
1270.67639,7812.212,1
1270.72937,7719.59961,1
1270.744,9355.677,4
1270.7583,11512.2061,4
1270.7677,8319.034,1
1270.90723,10567.9961,4
1271.07312,11142.3613,4
1271.07361,7353.703,1
1271.10339,9884.722,4
1271.30371,9778.28,4
1271.35645,7582.127,1
1271.40137,7375.234,1
1271.434,7422.865,1
1271.44543,7769.95654,1
1271.4696,7615.77637,1
1271.53809,9580.093,4
1271.56665,9374.903,4
1271.65991,7800.09473,1
1271.72241,8025.96729,1
1271.7417,7458.508,1
1271.84778,7546.927,1
1271.97473,7513.37,1
1271.97583,7477.82373,1
1272.08472,9236.264,4
1272.156,7663.34863,1
1272.16748,7804.90967,1
1272.23645,13750.4766,4
1272.41345,9558.691,4
1272.49207,7756.0625,1
1272.59229,7633.83447,1
1272.62671,7518.98242,1
1272.63208,9595.981,4
1272.68481,9436.594,4
1272.71094,7804.368,1
1272.73962,7563.55566,1
1272.83655,9526.778,4
1272.84412,8935.874,4
1272.84509,7860.20166,1
1272.90149,10057.7715,4
1272.9115,10317.8359,4
1272.97021,7368.85156,1
1272.97644,8323.15,1
1273.00562,10891.3438,4
1273.06763,9558.539,4
1273.26025,7455.146,1
1273.27625,7676.81,1
1273.368,7706.9126,1
1273.38184,7722.79248,1
1273.51428,7790.73145,1
1273.521,7493.752,1
1273.56384,12320.31,4
1273.602,8898.573,4
1273.662,8129.5376,1
1273.72546,9040.213,4
1273.73486,7587.16357,1
1273.83984,7563.94141,1
1274.0094,7564.16553,1
1274.07092,7925.514,1
1274.15967,8063.107,1
1274.168,7565.18359,1
1274.24585,9569.815,4
1274.24976,10205.0088,4
1274.25024,7820.78,1
1274.25525,9782.978,4
1274.371,7580.63672,1
1274.5437,9908.007,4
1274.59546,9281.54,4
1274.62866,9422.08,4
1274.73755,13032.2852,4
1274.93433,7614.7666,1
1274.93542,9305.958,4
1274.96777,11565.1455,4
1274.99182,7440.89258,1
1275.14526,7530.682,1
1275.19373,9288.944,4
1275.28442,7615.09326,1
1275.31689,7475.625,1
1275.32568,7664.92529,1
1275.33484,9549.987,4
1275.347,13862.3438,4
1275.364,9588.816,4
1275.49756,7358.174,1
1275.51892,9701.126,4
1275.54407,9235.795,4
1275.60657,9562.673,4
1275.67053,7814.8584,1
1275.69153,9601.207,4
1275.80176,12106.8916,4
1275.85657,8577.763,1
1276.04993,7689.80127,1
1276.07373,7462.34473,1
1276.16125,11100.53,4
1276.1759,9891.509,4
1276.30762,7522.509,1
1276.324,7685.267,1
1276.35022,9586.534,4
1276.49426,7657.618,1
1276.53455,9406.455,4
1276.53479,9518.49,4
1276.53979,7673.64258,1
1276.56848,9502.163,4
1276.62268,7761.36133,1
1276.64307,7613.74561,1
1276.647,7379.155,1
1276.651,9313.774,4
1276.73059,11698.2988,4
1276.76843,9365.232,4
1276.80078,7443.706,1
1276.86133,9413.785,4
1277.06567,7547.253,1
1277.116,7636.64941,1
1277.12476,7636.347,1
1277.21777,9220.618,4
1277.27417,7443.49,1
1277.41284,7790.21,1
1277.44556,9420.323,4
1277.48926,7646.494,1
1277.51892,7591.907,1
1277.58594,7546.86328,1
1277.60681,7552.83936,1
1277.6488,7552.09131,1
1277.66064,7706.3916,1
1277.71045,7455.175,1
1277.73083,7405.232,1
1277.7533,7603.807,1
1277.7749,11476.3369,4
1277.80066,7461.70361,1
1277.84485,7395.68652,1
1277.89,7716.94727,1
1277.93481,7780.533,1
1278.00659,9958.477,4
1278.076,9682.997,4
1278.15662,7864.05566,1
1278.1687,7519.35254,1
1278.23425,7594.10254,1
1278.33228,7827.289,1
1278.38806,7507.876,1
1278.4,7593.47852,1
1278.41614,7531.06445,1
1278.41809,7550.67871,1
1278.502,9183.464,4
1278.53784,8288.191,1
1278.5575,7593.123,1
1278.56543,7613.01563,1
1278.56946,7399.161,1
1278.60059,8417.771,1
1278.71338,10068.8828,4
1278.7865,8437.586,1
1278.87463,7912.453,1
1278.88208,9370.827,4
1278.95654,11928.6826,4
1279.017,9441.718,4
1279.03845,7734.319,1
1279.098,9974.545,4
1279.12378,9445.059,4
1279.16858,7793.095,1
1279.32556,7682.69775,1
1279.39587,7618.84961,1
1279.40137,7621.0376,1
1279.44336,7474.03369,1
1279.48254,7617.13574,1
1279.5564,7697.892,1
1279.72437,7514.881,1
1279.72571,9858.147,4
1279.75134,8148.15,1
1279.75781,7446.52,1
1279.88232,9203.216,4
1279.89722,9471.85,4
1280.11108,8237.935,1
1280.15112,9732.963,4
1280.16174,7459.87354,1
1280.36511,7730.1543,1
1280.4314,7510.47266,1
1280.44922,11441.1543,4
1280.45532,11843.7686,4
1280.5343,9542.872,4
1280.60449,9617.426,4
1280.71643,7586.911,1
1280.7207,9339.87,4
1280.742,7585.599,1
1280.81018,7459.316,1
1281.0719,7546.18359,1
1281.08008,7459.92,1
1281.20654,7578.75439,1
1281.27808,9837.477,4
1281.455,9829.209,4
1281.47473,7833.36865,1
1281.47974,7766.07764,1
1281.526,7465.45654,1
1281.55469,12902.0879,4
1281.57019,7566.81641,1
1281.57166,10126.0107,4
1281.58179,11046.75,4
1281.595,8803.046,4
1281.85986,7593.59668,1
1281.93066,7409.096,1
1281.97021,7886.955,1
1281.99866,7617.47949,1
1282.08228,9503.225,4
1282.17444,10914.7813,4
1282.335,7412.70361,1
1282.35583,7509.934,1
1282.44592,7614.60938,1
1282.6377,7697.30273,1
1282.68433,7427.167,1
1282.883,8442.262,1
1282.9043,9050.627,4
1282.95,7609.845,1
1282.98645,7403.682,1
1283.0636,9159.938,4
1283.11072,7583.03955,1
1283.27661,9805.733,4
1283.38049,7679.251,1
1283.40417,9512.127,4
1283.40588,7987.07861,1
1283.4729,7588.003,1
1283.5531,11543.0332,4
1283.58374,7969.76758,1
1283.68115,7610.53955,1
1283.72754,7872.264,1
1283.73743,7604.69873,1
1283.75085,8106.33447,1
1283.89954,7711.65,1
1283.97009,11456.39,4
1283.98474,9295.799,4
1284.019,9168.931,4
1284.11487,9488.306,4
1284.141,9647.335,4
1284.17163,9713.526,4
1284.1731,9888.214,4
1284.22,7797.052,1
1284.27527,9605.127,4
1284.42712,9423.809,4
1284.47681,9356.476,4
1284.52527,7757.225,1
1284.58374,9089.853,4
1284.68335,7479.312,1
1284.71692,8686.813,1
1284.76038,7278.97363,1
1284.77478,7843.431,1
1284.79907,7462.88428,1
1284.82483,7520.15,1
1284.83093,7531.893,1
1284.83533,11621.5508,4
1284.83752,7606.78857,1
1284.89331,7457.922,1
1284.96289,9466.861,4
1285.0614,8038.469,1
1285.08911,7417.92529,1
1285.128,9275.137,4
1285.13342,9339.383,4
1285.23743,7530.189,1
1285.33008,7654.1665,1
1285.40527,7405.96143,1
1285.4458,7388.192,1
1285.48059,9382.663,4
1285.71643,9472.281,4
1285.769,7488.34961,1
1285.809,7963.3833,1
1285.927,8005.842,1
1285.97424,7706.72168,1
1285.97668,7935.04346,1
1285.99768,7590.45166,1
1285.998,7563.21533,1
1286.00208,7754.1084,1
1286.12976,7439.62744,1
1286.27454,7826.70068,1
1286.33386,7759.27246,1
1286.38647,9523.095,4
1286.43079,7624.46875,1
1286.4635,9376.18,4
1286.48669,7450.56543,1
1286.50354,9636.6,4
1286.50781,9492.789,4
1286.55481,9443.677,4
1286.62683,11928.6367,4
1286.684,7670.613,1
1286.72058,7651.2627,1
1286.841,7515.88428,1
1286.92322,10725.3281,4
1286.95215,9664.10449,4
1286.95337,7522.183,1
1287.01,7511.264,1
1287.05945,12285.6836,4
1287.14343,10386.2988,4
1287.17358,7823.00049,1
1287.19519,9817.824,4
1287.30847,9598.239,4
1287.35339,7549.52,1
1287.44727,7684.29541,1
1287.46021,7570.979,1
1287.59155,9259.766,4
1287.75476,7313.51074,1
1287.79529,9545.74,4
1287.83679,9486.976,4
1287.88379,9277.735,4
1287.93225,9397.447,4
1287.97681,11630.7373,4
1287.97815,7714.44531,1
1288.00525,9408.672,4
1288.00781,9753.722,4
1288.03064,9207.694,4
1288.06323,7461.47656,1
1288.084,8944.515,4
1288.1322,12169.1543,4
1288.22217,7526.211,1
1288.32715,7817.017,1
1288.3717,9530.454,4
1288.41382,9202.199,4
1288.43677,7408.01855,1
1288.50818,7478.52539,1
1288.6051,9407.662,4
1288.68323,8907.068,4
1288.88635,9625.491,4
1288.92786,9126.316,4
1288.93848,9299.329,4
1288.99841,7700.677,1
1289.04211,9635.527,4
1289.12671,9725.35,4
1289.18115,7594.24365,1
1289.20923,13599.9834,4
1289.23108,7575.07861,1
1289.371,7613.591,1
1289.38123,7492.40967,1
1289.38379,9589.814,4
1289.54968,11734.2676,4
1289.55066,7720.872,1
1289.68347,9927.04,4
1289.78918,8432.656,1
1289.85352,7904.459,1
1289.88062,11290.3877,4
1289.91772,7463.10449,1
1289.93628,9385.729,4
1290.01086,10044.1436,4
1290.1123,7577.48828,1
1290.11475,8040.189,1
1290.137,7685.85449,1
1290.18872,9754.875,4
1290.21558,10465.0508,4
1290.23889,9818.948,4
1290.27649,7472.22852,1
1290.28345,7582.288,1
1290.31726,11199.3154,4
1290.365,7617.588,1
1290.40588,7623.387,1
1290.42065,7421.61426,1
1290.45532,7449.54834,1
1290.47864,9581.516,4
1290.627,13127.2275,4
1290.72217,7671.20361,1
1290.76978,7645.796,1
1290.77454,9753.959,4
1290.89819,7586.371,1
1290.90515,9704.398,4
1290.91431,7708.993,1
1290.93127,7404.854,1
1290.97131,9561.932,4
1291.01843,10456.1592,4
1291.02258,9420.033,4
1291.16455,7391.83838,1
1291.246,9291.852,4
1291.27087,11925.4883,4
1291.308,9695.951,4
1291.41284,8397.19,1
