Ch1 Amplitude,Ch2 Amplitude,Cluster
1343.64868,12988.2852,4
1343.65833,7426.231,1
1343.66333,7501.63525,1
1343.66992,7450.07,1
1343.676,7909.819,1
1343.72607,7490.221,1
1343.72791,7632.56348,1
1343.76465,7559.849,1
1343.77,7295.90674,1
1343.80188,7409.28955,1
1343.80481,12078.1611,4
1343.862,9567.77051,4
1343.86633,7681.967,1
1343.90344,9365.135,4
1343.98779,7767.082,1
1343.99451,8947.14551,4
1344.02234,7705.118,1
1344.079,7581.101,1
1344.08423,7603.24463,1
1344.10266,7541.21338,1
1344.11829,9849.98,4
1344.1189,7519.694,1
1344.15088,11153.543,4
1344.15417,7553.18359,1
1344.16,7682.155,1
1344.17883,9546.708,4
1344.23071,9791.989,4
1344.24133,8930.224,4
1344.24658,9485.723,4
1344.2605,9976.917,4
1344.27271,7747.37354,1
1344.28162,7565.38037,1
1344.32373,7445.89453,1
1344.34241,7329.51367,1
1344.35913,7582.37646,1
1344.38574,7415.5293,1
1344.42212,7486.62646,1
1344.47949,7723.29,1
1344.49048,7684.4165,1
1344.49255,7586.929,1
1344.4978,7385.49268,1
1344.6,8837.145,4
1344.622,11778.4629,4
1344.62341,7501.87256,1
1344.6416,7492.736,1
1344.64551,8591.86,4
1344.65991,7519.47461,1
1344.69873,9403.116,4
1344.70654,7494.321,1
1344.72729,9303.878,4
1344.72888,8312.98,1
1344.78979,9259.306,4
1344.84473,7388.72363,1
1344.89685,7683.097,1
1344.92554,9475.982,4
1344.93933,9393.748,4
1344.98083,7352.946,1
1345.01355,7313.177,1
1345.023,9579.612,4
1345.06018,7145.06152,1
1345.08911,8397.431,4
1345.08948,9407.722,4
1345.09009,11766.8047,4
1345.12512,7382.567,1
1345.15186,7957.79932,1
1345.19849,7705.887,1
1345.22742,7526.041,1
1345.28394,10583.0674,4
1345.29016,9601.641,4
1345.32666,11671.1143,4
1345.35657,10031.6387,4
1345.37988,9546.447,4
1345.38171,7487.12256,1
1345.41919,9307.071,4
1345.423,7419.26172,1
1345.42712,11646.5391,4
1345.45972,7569.24268,1
1345.47437,7287.44336,1
1345.47681,9460.447,4
1345.52527,9448.571,4
1345.53357,11575.751,4
1345.53552,7590.134,1
1345.55652,7435.57471,1
1345.59021,7553.919,1
1345.61267,7398.7666,1
1345.67493,7136.50928,1
1345.68909,7772.386,1
1345.69678,9714.27,4
1345.711,7422.087,1
1345.72424,11831.585,4
1345.72791,7512.637,1
1345.76526,11437.44,4
1345.76965,7364.7876,1
1345.77771,7309.42529,1
1345.78613,7718.78955,1
1345.78882,7449.96045,1
1345.79639,7415.934,1
1345.83972,7688.65234,1
1345.84814,7284.405,1
1345.84851,9485,4
1345.86182,7661.74463,1
1345.87439,7540.39258,1
1345.89465,11593.57,4
1345.91467,9233.767,4
1345.91492,7830.765,1
1345.91516,7547.847,1
1345.92126,11280.5527,4
1345.925,7191.683,1
1345.92871,7824.01367,1
1345.97,9947.528,4
1345.97144,9533.441,4
1345.98938,7625.673,1
1345.99854,7397.25049,1
1346.0249,7628.995,1
1346.1283,8690.865,4
1346.12891,11457.5586,4
1346.13354,7407.92236,1
1346.192,7496.314,1
1346.19348,9376.538,4
1346.23987,7617.33447,1
1346.245,7470.525,1
1346.26,7642.41943,1
1346.2937,7428.49365,1
1346.30676,7467.65039,1
1346.30859,9404.074,4
1346.38965,9626.211,4
1346.39075,9235.192,4
1346.47937,7327.34473,1
1346.48938,7639.683,1
1346.51245,9707.211,4
1346.53662,9202.169,4
1346.54163,7375.48828,1
1346.57715,7518.0957,1
1346.58325,7078.61133,1
1346.60413,9414.199,4
1346.62012,7185.149,1
1346.65308,9382.005,4
1346.68884,9229.564,4
1346.71484,7410.52539,1
1346.74182,9483.074,4
1346.75183,11266.5,4
1346.769,9623.96,4
1346.85925,9217.14551,4
1346.91858,9545.4,4
1346.9303,9507.677,4
1346.98657,9614.802,4
1347.073,9273.169,4
1347.0863,7375.6123,1
1347.148,7400.128,1
1347.16064,7300.715,1
1347.19983,9481.395,4
1347.2323,7456.41455,1
1347.271,9309.214,4
1347.40173,7246.723,1
1347.41174,7303.40625,1
1347.44971,7534.927,1
1347.45715,7398.18,1
1347.47693,7421.728,1
1347.48438,7499.11,1
1347.49121,9491.628,4
1347.51147,7279.11035,1
1347.54211,7543.11475,1
1347.55847,7670.562,1
1347.57678,7505.586,1
1347.58167,7703.55762,1
1347.605,7580.796,1
1347.61316,9269.903,4
1347.62915,7508.795,1
1347.6571,9440.266,4
1347.67725,7472.652,1
1347.68567,9606.225,4
1347.69958,9562.236,4
1347.72717,9123.466,4
1347.746,7542.148,1
1347.7832,7358.653,1
1347.806,12004.9385,4
1347.84607,9802.837,4
1347.89331,11861.0723,4
1347.94971,7379.182,1
1347.95178,9500.326,4
1348.05933,9731.99,4
1348.0686,9367.336,4
1348.07349,7396.716,1
1348.07874,9483.941,4
1348.104,7656.43,1
1348.11328,7206.774,1
1348.15637,11377.7764,4
1348.16431,7719.86328,1
1348.18054,9909.638,4
1348.18445,7555.074,1
1348.20752,7787.51465,1
1348.22253,8255.291,1
1348.24915,9360.6875,4
1348.25977,7298.03,1
1348.26245,9665.328,4
1348.30042,7630.47949,1
1348.30908,8023.893,1
1348.32971,7416.84326,1
1348.46155,10337.5313,4
1348.49939,7436.734,1
1348.49988,7400.52,1
1348.552,12081.1914,4
1348.60913,7360.40039,1
1348.62146,9533.86,4
1348.63184,7457.246,1
1348.658,7280.22754,1
1348.66357,7319.37744,1
1348.67163,8470.861,4
1348.6748,9158.142,4
1348.68042,9438.774,4
1348.70056,7710.12061,1
1348.71692,11286.5391,4
1348.77063,7536.729,1
1348.777,9452.063,4
1348.77734,12255.3955,4
1348.81287,7211.612,1
1348.82263,9514.221,4
1348.82532,7606.739,1
1348.837,7559.23438,1
1348.83728,7444.858,1
1348.846,12399.4775,4
1348.87012,7380.57031,1
1348.87512,7411.28662,1
1348.88354,9211.691,4
1348.93188,9366.649,4
1348.9436,7584.2793,1
1348.95361,7864.857,1
1348.96326,7520.968,1
1348.97974,7318.732,1
1349.01074,7678.352,1
1349.01208,7531.19971,1
1349.03394,9604.536,4
1349.04163,7505.87939,1
1349.07251,9531.171,4
1349.09607,7493.352,1
1349.10181,9124.713,4
1349.11707,7574.36865,1
1349.13342,7309.235,1
1349.17407,9322.482,4
1349.17444,11372.82,4
1349.1969,9278.135,4
1349.20068,7308.67139,1
1349.21094,9492.884,4
1349.21606,7410.31055,1
1349.22693,7172.776,1
1349.2467,7903.94141,1
1349.32764,8231.458,1
1349.33313,7787.002,1
1349.34753,9496.47949,4
1349.35742,7404.189,1
1349.40332,9592.805,4
1349.4668,12998.0781,4
1349.49573,7671.50537,1
1349.5188,7336.05127,1
1349.52979,7716.72656,1
1349.54761,9154.811,4
1349.55139,7709.506,1
1349.60352,7263.285,1
1349.65259,9551.807,4
1349.66028,9830.009,4
1349.6687,9429.301,4
1349.69092,7407.13428,1
1349.73389,7605.99854,1
1349.74036,7301.322,1
1349.77808,7414.833,1
1349.77893,7423.37744,1
1349.78027,7790.74854,1
1349.803,9513.067,4
1349.81958,9896.137,4
1349.832,7252.24951,1
1349.896,7606.36,1
1349.89856,7493.384,1
1349.91711,7397.64063,1
1349.93774,9656.046,4
1349.941,7601.241,1
1349.94165,7470.269,1
1349.9425,9633.5,4
1349.94617,7513.6084,1
1349.95129,7424.29053,1
1349.95642,7500.41,1
1349.97437,7313.277,1
1349.99048,9618.308,4
1350.04492,7884.82129,1
1350.06067,7713.578,1
1350.09741,7444.96,1
1350.11511,7549.06641,1
1350.12817,7716.27637,1
1350.14807,7689.685,1
1350.17334,7655.095,1
1350.17725,7531.10645,1
1350.19775,7455.38574,1
1350.208,7451.549,1
1350.21411,8570.774,4
1350.27783,7660.33447,1
1350.32324,9231.882,4
1350.32336,7425.56,1
1350.32483,7460.684,1
1350.33948,9458.109,4
1350.38086,7819.166,1
1350.389,10919.7822,4
1350.47681,7355.02344,1
1350.51147,7511.24463,1
1350.5127,11272.1982,4
1350.552,7622.14355,1
1350.56165,9528.536,4
1350.65283,7435.155,1
1350.65381,7727.297,1
1350.6626,9276.06,4
1350.66736,7539.279,1
1350.67188,8157.882,1
1350.68958,7426.658,1
1350.78638,7594.20654,1
1350.79468,7760.031,1
1350.81152,7566.33447,1
1350.8125,9724.057,4
1350.8512,9788.701,4
1350.87012,7200.16748,1
1350.87512,9539.816,4
1350.89893,9481.587,4
1350.93762,9392.214,4
1350.95,7446.13574,1
1351.01965,7674.292,1
1351.025,7589.84766,1
1351.05066,7664.151,1
1351.08643,7633.64355,1
1351.08936,7466.95752,1
1351.09766,9684.153,4
1351.11133,7298.019,1
1351.11658,12636.4951,4
1351.14355,9531.746,4
1351.16992,9655.584,4
1351.1792,12196.3135,4
1351.18469,7652.919,1
1351.22461,7468.721,1
1351.235,7438.40869,1
1351.24866,7477.68652,1
1351.27087,7405.662,1
1351.27222,9411.012,4
1351.31726,7741.26,1
1351.372,7326.491,1
1351.37231,9787.544,4
1351.3844,7349.991,1
1351.386,7766.76025,1
1351.41858,9562.247,4
1351.45313,9411.504,4
1351.46777,7412.766,1
1351.61462,9803.477,4
1351.61951,7515.82471,1
1351.63354,9599.132,4
1351.63855,7455.294,1
1351.68225,7361.07861,1
1351.73328,9235.004,4
1351.78235,7366.939,1
1351.79785,9677.485,4
1351.81238,7656.94043,1
1351.816,7389.75635,1
1351.83386,7603.38525,1
1351.86365,9600.992,4
1351.86707,9110.112,4
1351.87012,7421.254,1
1351.89563,12395.7881,4
1351.90015,7509.16553,1
1351.9054,8475.95,4
1351.9353,9397.467,4
1351.95056,7774.03662,1
1351.95715,7453.761,1
1351.97485,7457.75342,1
1352.02856,9363.537,4
1352.046,7869.721,1
1352.07288,9686.569,4
1352.07935,7319.5166,1
1352.1853,11630.4121,4
1352.188,7553.999,1
1352.19385,7846.097,1
1352.22009,9792.735,4
1352.269,7508.522,1
1352.27612,7861.90674,1
1352.29163,7774.38135,1
1352.31628,7415.64844,1
1352.31726,7395.324,1
1352.34558,7566.21875,1
1352.39661,7635.381,1
1352.40967,7622.115,1
1352.41248,7461.59131,1
1352.43628,7861.97949,1
1352.43628,7275.794,1
1352.48132,7522.66357,1
1352.52087,9214.16,4
1352.54346,7490.05,1
1352.60986,7313.90527,1
1352.6239,7560.4,1
1352.62634,7601.99561,1
1352.634,9269.251,4
1352.66968,7776.753,1
1352.67078,10152.14,4
1352.71545,9499.328,4
1352.74231,9341.602,4
1352.7616,7447.4624,1
1352.76648,11539.7344,4
1352.86169,8215.71,1
1352.90552,7693.69775,1
1352.95654,11475.6426,4
1352.98572,7657.266,1
1353.001,7446.22363,1
1353.0083,7492.232,1
1353.03845,9259.1875,4
1353.0498,7444.97656,1
1353.0531,7742.82,1
1353.07959,9581.79,4
1353.099,7510.954,1
1353.10474,7705.54346,1
1353.17639,9385.324,4
1353.19556,7562.931,1
1353.20984,7582.11768,1
1353.23657,7513.931,1
1353.26318,7397.975,1
1353.26733,8355.477,1
1353.29565,9621.244,4
1353.29834,7828.903,1
1353.31165,9667.022,4
1353.31409,9639.046,4
1353.331,8933.86,4
1353.36584,7822.105,1
1353.41382,11635.248,4
1353.43909,7531.67871,1
1353.46118,7563.00342,1
1353.46521,7610.838,1
1353.50452,11643.55,4
1353.52258,9341.699,4
1353.54358,9378.889,4
1353.54724,7421.49561,1
1353.56787,7489.0376,1
1353.5874,10014.4365,4
1353.64636,9441.287,4
1353.66443,7750.02734,1
1353.74487,7284.21,1
1353.77454,7471.3335,1
1353.87842,7154.889,1
1353.87878,9165.895,4
1353.89258,7415.609,1
1353.92175,7579.48242,1
1353.93152,7480.817,1
1353.94751,9355.78,4
1353.948,8343.464,1
1353.95349,7376.328,1
1353.96375,10394.2207,4
1354.00781,9895.538,4
1354.01733,8392.773,4
1354.04089,7805.72266,1
1354.05566,7404.843,1
1354.06384,9433.162,4
1354.07507,9119.283,4
1354.09,7501.989,1
1354.09534,7453.118,1
1354.17065,9520.572,4
1354.17847,7595.16,1
1354.21655,7555.435,1
1354.22253,7583.39453,1
1354.2301,9616.791,4
1354.25745,10717.915,4
1354.28711,7561.43066,1
1354.28967,7580.425,1
1354.29944,9151.831,4
1354.3175,7552.93262,1
1354.32556,8948.683,4
1354.3374,9728.295,4
1354.369,7625.60352,1
1354.41333,11776.2432,4
1354.42163,8781.713,4
1354.43982,9307.003,4
1354.44922,7609.11963,1
1354.45447,7359.968,1
1354.457,7349.057,1
1354.472,9442.918,4
1354.48047,8589.851,4
1354.49646,9736.638,4
1354.50037,7726.82,1
1354.52332,9454.415,4
1354.55444,9037.14,4
1354.56946,7497.71338,1
1354.58069,7571.82568,1
1354.64771,7464.046,1
1354.64819,9788.391,4
1354.65186,9881.62,4
1354.68286,11638.6309,4
1354.7616,9672.499,4
1354.76611,7657.73047,1
1354.82019,7522.13,1
1354.821,8877.1,4
1354.83252,9379.809,4
1354.836,9533.793,4
1354.84412,10028.8613,4
1354.87512,9689.773,4
1354.88013,7526.44434,1
1354.91492,11592.3457,4
1354.92346,11703.3721,4
1354.94812,8584.186,4
1354.99768,7410.63232,1
1355.01868,9256.104,4
1355.05872,7628.648,1
1355.07886,7692.55762,1
1355.11853,7303.06055,1
1355.13416,8948.881,4
1355.18079,7405.592,1
1355.18469,7841.805,1
1355.18616,7306.37256,1
1355.20679,7498.772,1
1355.2085,7525.708,1
1355.22937,7444.51953,1
1355.25146,7540.06,1
1355.26746,7435.077,1
1355.27185,9556.343,4
1355.28955,7494.31055,1
1355.29932,7532.6123,1
1355.30737,9199.005,4
1355.31128,10423.4619,4
1355.3136,9556.815,4
1355.32227,9275.886,4
1355.36389,7583.52246,1
1355.3656,8516.848,4
1355.45789,7425.473,1
1355.47131,9618.493,4
1355.47656,9238.807,4
1355.50842,9298.494,4
1355.52771,9485.206,4
1355.54773,7540.873,1
1355.55481,7457.13965,1
1355.59314,7550.02734,1
1355.60181,9306.224,4
1355.68579,7443.348,1
1355.69751,10590.2637,4
1355.7262,7338.54053,1
1355.74353,9768.89551,4
1355.75562,9227.177,4
1355.7627,7332.355,1
1355.79028,7632.37939,1
1355.83276,9080.668,4
1355.83411,11717.8281,4
1355.83667,7589.596,1
1355.84692,7218.179,1
1355.86169,7700.62,1
1355.8634,7348.665,1
1355.89355,7385.62939,1
1355.91638,9380.63,4
1355.95239,7727.03125,1
1355.95911,9778.194,4
1355.95959,9513.181,4
1355.98914,7466.46143,1
1355.996,7296.30225,1
1356.007,7542.82031,1
1356.01526,7275.99,1
1356.09277,14257.9658,4
1356.10229,7463.32568,1
1356.12537,9395.636,4
1356.13074,7595.5083,1
1356.16235,7504.191,1
1356.169,7409.35156,1
1356.17212,7363.69043,1
1356.19226,11464.4707,4
1356.22778,9553.322,4
1356.23376,7485.974,1
1356.24011,7562.467,1
1356.26465,7471.01367,1
1356.27026,9207.047,4
1356.28442,7383.369,1
1356.31323,7358.83252,1
1356.33484,7446.72,1
1356.33533,8882.136,4
1356.33789,8704.343,4
1356.353,7474.785,1
1356.36072,9215.508,4
1356.36475,7512.219,1
1356.376,9368.663,4
1356.37646,7261.976,1
1356.38892,7524.24561,1
1356.38916,7369.448,1
1356.44519,7484.59229,1
1356.51929,7393.414,1
1356.546,7487.262,1
1356.61768,9821.553,4
1356.63708,9378.161,4
1356.655,7401.018,1
1356.66577,10983.252,4
1356.68384,7445.986,1
1356.7439,9481.486,4
1356.76318,7596.618,1
1356.77417,9472.246,4
1356.78857,7699.98535,1
1356.84424,9113.276,4
1356.86487,10867.4609,4
1356.866,9328.232,4
1356.92615,10271.9756,4
1356.98987,9147.39,4
1357.01746,7656.187,1
1357.04053,9428.051,4
1357.10767,7484.96338,1
1357.114,7630.60449,1
1357.13269,7385.572,1
1357.14136,7516.779,1
1357.1748,9312.059,4
1357.22986,9931.214,4
1357.23047,9250.465,4
1357.27454,12336.5732,4
1357.30518,7340.559,1
1357.3158,7513.834,1
1357.3407,7543.17969,1
1357.37842,7628.246,1
1357.40747,7709.46729,1
1357.44727,9171.91,4
1357.52612,7278.821,1
1357.52771,7829.73242,1
1357.55164,9308.744,4
1357.60559,9207.7,4
1357.65576,7416.479,1
1357.66235,8209.158,1
1357.66992,9541.485,4
1357.69348,9577.866,4
1357.71069,9505.601,4
1357.727,9572.688,4
1357.73157,8195.891,1
1357.74023,10048.9463,4
1357.85864,9222.696,4
1357.946,9583.511,4
1357.98022,7526.63,1
1358.00037,9245.918,4
1358.001,9509.675,4
1358.0332,7227.74072,1
1358.04712,9227.093,4
1358.07031,7508.6,1
1358.07764,8075.237,1
1358.0791,7459.23242,1
1358.096,9336.648,4
1358.12415,9297.165,4
1358.13391,7227.943,1
1358.14343,9503.311,4
1358.17322,7615.595,1
1358.2345,7533.736,1
1358.23914,7754.286,1
1358.24243,11673.0469,4
1358.24939,9369.186,4
1358.25049,9245.439,4
1358.27783,7556.65869,1
1358.279,9256.738,4
1358.28467,7659.59033,1
1358.29272,7383.827,1
1358.32593,9083.93,4
1358.34387,9398.736,4
1358.38379,7553.48047,1
1358.42261,9939.941,4
1358.4281,11800.9688,4
1358.45093,7392.995,1
1358.51038,10339.0781,4
1358.52271,7275.06152,1
1358.5769,7425.17627,1
1358.64856,9686.135,4
1358.68115,7447.62842,1
1358.68872,7136.136,1
1358.69116,7381.755,1
1358.70947,7682.286,1
1358.71033,7767.50732,1
1358.73352,7460.862,1
1358.75708,7564.53369,1
1358.76465,9558.493,4
1358.77844,9552.345,4
1358.77844,9773.367,4
1358.8158,11411.1631,4
1358.82617,9495.824,4
1358.82861,7578.495,1
1358.83459,7404.44873,1
1358.835,8560.672,4
1358.86487,7817.17969,1
1358.88428,9474.495,4
1358.89014,12938.21,4
1358.92468,11110.62,4
1358.93591,9493.222,4
1358.94409,9138.678,4
1359.04529,7456.92529,1
1359.095,8336.358,1
1359.1145,9436.76,4
1359.125,7361.257,1
1359.13611,7503.3374,1
1359.18347,9446.908,4
1359.192,7559.89453,1
1359.19727,9530.541,4
1359.21057,7856.421,1
1359.21216,9464.804,4
1359.21667,9444.213,4
1359.25037,7354.814,1
1359.25146,7499.94043,1
1359.25439,7396.963,1
1359.26416,7620.877,1
1359.27478,7396.97,1
1359.297,9718.03,4
1359.37048,12075.3428,4
1359.40881,9554.004,4
1359.41431,7457.68848,1
1359.41968,7539.13672,1
1359.473,7394.646,1
1359.48083,7385.889,1
1359.49988,9755.781,4
1359.50293,7488.59033,1
1359.50378,9638.518,4
1359.50415,9663.328,4
1359.50659,9564.27051,4
1359.5083,9456.22,4
1359.5105,12316.8154,4
1359.53967,9126.198,4
1359.57178,7285.9165,1
1359.57434,9716.15,4
1359.63379,7441.12354,1
1359.68372,7470.412,1
1359.6991,7421.326,1
1359.705,7551.272,1
1359.70825,8559.122,4
1359.7113,7900.8667,1
1359.722,7421.601,1
1359.78821,7266.75537,1
1359.791,9310.888,4
1359.79919,7394.906,1
1359.80493,7359.78467,1
1359.86426,7894.668,1
1359.9198,7751.24463,1
1359.9729,7662.876,1
1359.99487,9313.592,4
1359.99988,7422.92725,1
1360.00342,7295.984,1
1360.01965,7571.775,1
1360.033,7311.923,1
1360.04712,7468.095,1
1360.063,7472.61963,1
1360.10681,7568.35,1
1360.11548,9459.189,4
1360.16724,7351.2334,1
1360.19434,8181.24463,1
1360.22156,9680.492,4
1360.242,7287.178,1
1360.2489,9705.069,4
1360.258,7400.029,1
1360.28467,9312.97949,4
1360.3457,9388.909,4
1360.3678,11291.6807,4
1360.421,9356.109,4
1360.42432,7398.433,1
1360.42554,9076.804,4
1360.43152,7359.1,1
1360.43591,7460.01172,1
1360.46851,9928.475,4
1360.48376,7527.814,1
1360.53149,9354.227,4
1360.53271,7393.58252,1
1360.53918,11448.4268,4
1360.58521,7616.15332,1
1360.60754,11759.7617,4
1360.6499,8956.714,4
1360.72131,7564.14453,1
1360.78467,11814.0146,4
1360.82764,9418.72,4
1360.87183,7367.11035,1
1360.88538,9779.95,4
1360.88892,9327.294,4
1360.97681,9324.248,4
1361.07629,7412.21,1
1361.09363,10218.8945,4
1361.10632,9685.297,4
1361.1095,7444.629,1
1361.12781,7473.15625,1
1361.1521,7545.39648,1
1361.159,9401.147,4
1361.17517,7636.14941,1
1361.18079,9072.68,4
1361.23853,7373.80859,1
1361.24536,7559.937,1
1361.25745,7302.516,1
1361.26245,7391.65234,1
1361.26868,11729.2988,4
1361.27307,7510.72852,1
1361.274,9540.803,4
1361.28564,7567.135,1
1361.30151,7441.919,1
1361.33154,9375.772,4
1361.33386,7514.809,1
1361.39587,7340.29053,1
1361.42249,11746.9355,4
1361.42566,7313.31738,1
1361.43188,9494.581,4
1361.44568,11545.9756,4
1361.4458,9573.451,4
1361.4718,7615.2,1
1361.47839,7369.937,1
1361.50854,10901.57,4
1361.51477,7761.27,1
1361.53589,9795.019,4
1361.56,7545.59766,1
1361.58618,7791.05469,1
1361.61023,11289.8193,4
1361.611,7632.82959,1
1361.63208,9477.886,4
1361.65552,9661.856,4
1361.68225,10257.7529,4
1361.70093,9323.078,4
1361.72876,7658.939,1
1361.75476,11426.917,4
1361.76489,7836.524,1
1361.78064,7362.092,1
1361.80554,7375.439,1
1361.82117,9690.084,4
1361.84021,7563.658,1
1361.87415,8313.576,1
1361.90027,7273.553,1
1361.90088,7392.093,1
1361.98914,8853.305,4
1361.99719,8191.31445,1
1361.99866,7377.18359,1
1362.00562,7570.726,1
1362.06433,7574.22461,1
1362.08838,7458.46875,1
1362.114,8275.495,1
1362.13892,13690.0283,4
1362.16748,9928.074,4
1362.17725,7423.124,1
1362.21667,11855.83,4
1362.21814,9396.751,4
1362.23157,7294.58057,1
1362.26953,8051.336,1
1362.27271,7310.599,1
1362.37451,9633.489,4
1362.42212,7486.51172,1
1362.42371,9455.287,4
1362.4364,7810.722,1
1362.46863,11419.5732,4
1362.47363,7641.59863,1
1362.56555,7341.34131,1
1362.575,7366.60449,1
1362.58984,7911.394,1
1362.59729,7464.40332,1
1362.61182,7612.274,1
1362.61609,9918.24,4
1362.61914,7505.13574,1
1362.633,7412.801,1
1362.66809,9659.15,4
1362.7384,8689.379,4
1362.75513,8837.954,4
1362.7627,7510.23828,1
1362.77368,7440.52637,1
1362.781,9637.569,4
1362.79089,9270.819,4
1362.79468,7731.43066,1
1362.799,7370.176,1
1362.80627,8617.58,4
1362.83252,9310.428,4
1362.83887,9257.85,4
1362.85266,9271.028,4
1362.85535,7501.271,1
1362.88171,7374.11768,1
1362.90991,7401.68262,1
1362.91833,11887.1,4
1362.91968,7429.73975,1
1362.924,11242.0313,4
1362.94324,7388.95752,1
1362.95129,7485.636,1
1362.95313,7752.95752,1
1362.96826,9692.859,4
1362.98608,7584.32471,1
1362.98962,7287.34,1
1362.991,7536.54932,1
1363.00391,7830.126,1
1363.04712,7362.74756,1
1363.05676,7418.18,1
1363.10767,7419.145,1
1363.109,8160.42725,1
1363.11169,9004.148,4
1363.12207,7400.90039,1
1363.12671,7755.234,1
1363.12708,9365.048,4
1363.137,11818.9209,4
1363.15918,7700.749,1
1363.16724,12000.8877,4
1363.18042,7373.11768,1
1363.18494,8201.873,1
1363.21277,7527.5415,1
1363.21716,9553.605,4
1363.25159,8099.62451,1
1363.27,7822.847,1
1363.29541,8759.582,4
1363.32092,7477.3667,1
1363.342,9419.809,4
1363.34473,7503.7207,1
1363.36987,11293.9277,4
1363.37964,9296.59,4
1363.38379,7315.328,1
1363.40015,7317.433,1
1363.44824,7590.09863,1
1363.48669,7578.956,1
1363.502,7394.455,1
1363.50989,9094.542,4
1363.52014,9218.128,4
1363.52124,12390.5078,4
1363.59448,7356.63965,1
1363.60083,7554.454,1
1363.61584,7896.21826,1
1363.623,7484.13232,1
1363.67151,7581.49658,1
1363.6759,11224.8389,4
1363.69067,7625.92,1
1363.703,8930.61,4
1363.74927,7644.97363,1
1363.77588,7531.695,1
1363.78271,10455.3213,4
1363.84509,8218.471,1
1363.88562,7440.56934,1
1363.89722,7538.195,1
1363.90723,7227.4624,1
1363.96643,7354.046,1
1364.01282,7764.08838,1
1364.01306,7560.094,1
1364.01318,7346.84473,1
1364.01563,7184.1377,1
1364.01611,7408.03027,1
1364.03967,9525.933,4
1364.03992,7314.653,1
1364.051,8099.56836,1
1364.05457,9450.669,4
1364.055,7507.963,1
1364.09106,7763.437,1
1364.17883,7555.388,1
1364.18823,7711.419,1
1364.20239,7180.44336,1
1364.21912,7578.718,1
1364.23413,9749.44,4
1364.23608,11862.2393,4
1364.239,7170.078,1
1364.26624,7473.884,1
1364.29138,7603.89648,1
1364.3136,9326.229,4
1364.32129,9564.675,4
1364.349,7613.19,1
1364.37292,7518.415,1
1364.3866,9246.004,4
1364.39819,7346.12256,1
1364.41663,7526.967,1
1364.42542,7499.10547,1
1364.43689,7601.68457,1
1364.44421,8890.264,4
1364.46777,9669.81,4
1364.47986,7330.117,1
1364.50513,7322.54,1
1364.53345,9256.427,4
1364.53662,7427.011,1
1364.53943,7729.931,1
1364.5426,7587.577,1
1364.5426,7707.17041,1
1364.54468,9489.481,4
1364.55127,9857.326,4
1364.57886,7490.85938,1
1364.58582,7444.978,1
1364.60107,7384.06055,1
1364.60852,9717.19,4
1364.60864,9421.845,4
1364.64331,11368.0166,4
1364.66064,7505.932,1
1364.68762,7648.815,1
1364.74866,7474.07471,1
1364.76636,7414.508,1
1364.77588,7541.92725,1
1364.78479,7424.142,1
1364.80225,9487.123,4
1364.81812,7586.9585,1
1364.83765,7368.6875,1
1364.87231,7652.651,1
1364.87549,7454.43848,1
1364.88977,9321.028,4
1364.8988,8591.219,4
1364.98242,9482.192,4
1364.992,7465.24756,1
1364.99219,7578.00537,1
1365.00781,7416.634,1
1365.04187,7668.291,1
1365.071,8435.478,4
1365.08545,7449.762,1
1365.09692,9371.546,4
1365.13037,11361.8623,4
1365.14014,7576.725,1
1365.17358,7426.157,1
1365.18286,9532.965,4
1365.19458,7136.08447,1
1365.22449,7365.623,1
1365.2533,7587.62939,1
1365.27637,10405.1807,4
1365.28845,7397.017,1
1365.29114,9374.571,4
1365.29382,7419.39258,1
1365.30432,9778.967,4
1365.31458,7413.55664,1
1365.38257,9508.099,4
1365.38611,9441.435,4
1365.39832,9415.336,4
1365.41089,9445.988,4
1365.43079,7688.513,1
1365.459,7444.899,1
1365.48376,7380.313,1
1365.496,8073.646,1
1365.50623,9337.601,4
1365.5238,7691.228,1
1365.54224,8077.79443,1
1365.54919,9388.814,4
1365.55872,9455.216,4
1365.58875,9334.746,4
1365.64978,7305.76855,1
1365.66858,7574.497,1
1365.71851,9421.503,4
1365.71887,10838.0469,4
1365.73181,7401.457,1
1365.78528,9464.898,4
1365.79675,7507.7793,1
1365.811,7477.341,1
1365.83081,7409.7583,1
1365.879,9147.795,4
1365.986,9369.472,4
1366.00024,8526.783,4
1366.00159,10817.3887,4
1366.02258,7629.539,1
1366.02515,7469.65625,1
1366.08264,7755.54639,1
1366.08411,7421.46826,1
1366.08752,9490.403,4
1366.11682,7474.529,1
1366.121,9222.517,4
1366.16382,8369.942,1
1366.219,7488.52051,1
1366.30139,9610.943,4
1366.34863,7547.756,1
1366.35217,7426.13135,1
1366.35486,7453.913,1
1366.36353,7330.264,1
1366.37732,9460.1,4
1366.39551,9607.679,4
1366.39648,7738.30566,1
1366.40759,7472.75928,1
1366.45154,7487.93262,1
1366.48254,7367.199,1
1366.53821,11156.9863,4
1366.57422,7463.06,1
1366.62915,9858.541,4
1366.666,7267.117,1
1366.6842,9430.708,4
1366.69165,9747.665,4
1366.732,7394.346,1
1366.73926,7374.423,1
1366.84155,7338.054,1
1366.9082,7185.92529,1
1366.93982,7459.156,1
1366.96277,11738.8086,4
1366.994,9266.703,4
1366.99792,7286.17432,1
1366.998,8540.333,4
